鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,格局-房,格局-廳,格局-衛,格局-隔間,管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯
三民區,房地(土地+建物)+車位,高雄市三民區水源東路７號十四樓,11.13,1130805,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,103.39,3,1,2,有,有,13750000,137902,坡道平面,20.36,2300000,預售屋、或土地及建物分件登記案件；,RPTNMLTJNHKGFDE88DA,49.01,0,4.62,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路１５號九樓,18.48,1130803,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,158.59,3,2,2,有,有,22100000,143963,坡道平面,20.36,2200000,預售屋、或土地及建物分件登記案件；,RPTPMLLMLHKGFDE38DA,83.48,0,5.75,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路１９號十四樓,16.42,1130824,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,148,3,2,2,有,有,18350000,132115,坡道平面,25.38,2150000,預售屋、或土地及建物分件登記案件；,RPXSMLLJMHKGFDE88DA,74.91,0,4.23,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路７號六樓,11.13,1130803,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,103.39,3,1,2,有,有,13150000,134891,坡道平面,20.36,1950000,預售屋、或土地及建物分件登記案件；,RPXNMLMJMHKGFDE48DA,49.01,0,4.62,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路７號七樓,11.13,1130805,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,103.39,3,1,2,有,有,13400000,135493,坡道平面,20.36,2150000,預售屋、或土地及建物分件登記案件；,RPOOMLMJMHKGFDE67DA,49.01,0,4.62,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路４５號六樓,16.09,1130803,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,140.56,3,2,2,有,有,18150000,134359,坡道平面,20.36,2000000,預售屋、或土地及建物分件登記案件；,RPSNMLOJMHKGFDE18DA,71.9,0,5.58,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路４１號十三樓,15.56,1130825,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,136.53,3,2,2,有,有,18550000,142464,坡道平面,20.36,2000000,預售屋、或土地及建物分件登記案件；,RPUOMLOJMHKGFDE48DA,70.32,0,4.64,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路３５號二樓,11.99,1130817,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,104.55,3,1,2,有,有,13200000,130770,坡道機械,15.08,1500000,預售屋、或土地及建物分件登記案件；,RPXOMLPJMHKGFDE88DA,54.41,0,3.4,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路３５號四樓,11.99,1130810,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,104.55,3,1,2,有,有,12150000,120711,坡道機械,15.08,1350000,預售屋、或土地及建物分件登記案件；,RPPPMLPJMHKGFDE18DA,54.41,0,3.4,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路２５號十四樓,9.8,1130811,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,88.63,2,1,1,有,有,11200000,135282,坡道機械,15.08,1250000,預售屋、或土地及建物分件登記案件；,RPRVMLQJMHKGFDE09DA,43.05,0,4.37,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路５７號十二樓,20.4,1130827,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,172.82,4,2,2,有,有,23600000,140365,坡道平面,20.36,2200000,預售屋、或土地及建物分件登記案件；,RPUTOLSJMHKGFDE96DA,89.13,0,9.3,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路６３號十五樓,11.32,1130814,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,99.54,2,1,2,有,有,13400000,140895,坡道機械,15.08,1500000,預售屋、或土地及建物分件登記案件；,RPTUOLSJMHKGFDE96DA,50.18,0,4.38,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路２３號十四樓,10.99,1130803,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,97.11,2,1,2,有,有,12550000,134707,坡道機械,15.08,1500000,預售屋、或土地及建物分件登記案件；,RPSNMLTLMHKGFDE88DA,48.83,0,4.05,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路２７號四樓,13.58,1130826,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,124.48,3,2,2,有,有,14500000,122830,坡道平面,23.12,2050000,預售屋、或土地及建物分件登記案件；,RPSNMLTKNHKGFDE88DA,62.17,0,3.25,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路６１號七樓,18.54,1130809,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,156.62,4,2,2,有,有,20250000,129702,坡道平面,17.84,2250000,預售屋、或土地及建物分件登記案件；,RPUSNLMJMHKGFDE78DA,81.58,0,7.94,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路４３號,9.6,1130823,土地1建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,76.89,2,1,1,有,有,10650000,148034,坡道機械,15.08,1500000,預售屋、或土地及建物分件登記案件；,RPWNMLOJMHKGFDE58DA,42,0,4.48,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路２３號七樓,10.99,1130811,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,97.11,2,1,2,有,有,11700000,126173,坡道機械,15.08,1350000,預售屋、或土地及建物分件登記案件；,RPVTMLQJMHKGFDE66DA,48.83,0,4.05,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路１１號六樓,15.43,1130802,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,135.86,3,2,2,有,有,16750000,124675,坡道平面,20.36,2350000,有讓渡情形預售屋、或土地及建物分件登記案件；,RPSNMLQJNHKGFDE48DA,69.73,0,4.81,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路３３號七樓,15.56,1130810,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,136.53,3,2,2,有,有,17950000,134286,坡道平面,20.36,2350000,預售屋、或土地及建物分件登記案件；,RPSOMLQJNHKGFDE58DA,70.32,0,4.64,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路１３號十三樓,16.36,1130825,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,142.89,3,2,2,有,有,19200000,138742,坡道平面,20.36,2200000,預售屋、或土地及建物分件登記案件；,RPUNMLSJNHKGFDE88DA,74.27,0,4.79,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路２１號八樓,10.99,1130813,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,97.21,2,1,1,有,有,11550000,124193,坡道機械,15.08,1350000,預售屋、或土地及建物分件登記案件；,RPPOMLLJMHKGFDE67DA,49.13,0,3.85,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路１７號十五樓,19.67,1130824,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,167.61,4,2,2,有,有,24050000,147368,坡道平面,20.36,2350000,預售屋、或土地及建物分件登記案件；,RPXOMLLMLHKGFDE68DA,85.29,0,9.69,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路２１號九樓,10.99,1130811,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,97.21,2,1,1,有,有,12100000,130890,坡道機械,15.08,1350000,有讓渡情形預售屋、或土地及建物分件登記案件；,RPTOMLLJMHKGFDE08DA,49.13,0,3.85,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路５號,16.89,1130819,土地1建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,128.7,3,2,2,有,有,19900000,165221,坡道平面,20.36,2000000,預售屋、或土地及建物分件登記案件；,RPTOMLMJMHKGFDE18DA,76.4,0,5.06,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路３７號六樓,9.8,1130810,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,88.63,2,1,1,有,有,10150000,121006,坡道機械,15.08,1250000,預售屋、或土地及建物分件登記案件；,RPVPMLOJMHKGFDE68DA,43.05,0,4.37,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路３７號十二樓,9.8,1130803,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,88.63,2,1,1,有,有,10600000,127124,坡道機械,15.08,1250000,預售屋、或土地及建物分件登記案件；,RPTOMLPJMHKGFDE48DA,43.05,0,4.37,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路２９號七樓,16.09,1130808,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,140.56,3,2,2,有,有,18300000,135607,坡道平面,20.36,2000000,預售屋、或土地及建物分件登記案件；,RPRRMLQJMHKGFDE68DA,71.9,0,5.58,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路２５號六樓,9.8,1130803,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,88.63,2,1,1,有,有,10400000,124405,坡道機械,15.08,1250000,預售屋、或土地及建物分件登記案件；,RPVUMLQJMHKGFDE76DA,43.05,0,4.37,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路１９號八樓,16.42,1130804,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,142.97,3,2,2,有,有,17450000,126009,坡道平面,20.36,2000000,預售屋、或土地及建物分件登記案件；,RPOUNLSJMHKGFDE98DA,74.91,0,4.23,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路１１號八樓,15.43,1130820,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,135.86,3,2,2,有,有,16850000,125541,坡道平面,20.36,2350000,預售屋、或土地及建物分件登記案件；,RPTSOLSJMHKGFDE76DA,69.73,0,4.81,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路５７號五樓,20.4,1130801,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,172.82,4,2,2,有,有,22750000,134789,坡道平面,20.36,2200000,預售屋、或土地及建物分件登記案件；,RPPTOLSJMHKGFDE09DA,89.13,0,9.3,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路５號九樓,18.41,1130815,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,157.81,3,2,2,有,有,22100000,144780,坡道平面,20.36,2200000,預售屋、或土地及建物分件登記案件；,RPRNMLQJNHKGFDE38DA,78.74,0,9.96,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路１５號十樓,18.48,1130810,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,158.59,3,2,2,有,有,21750000,141431,坡道平面,20.36,2200000,預售屋、或土地及建物分件登記案件；,RPQNMLLJMHKGFDE67DA,83.48,0,5.75,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路２１號四樓,10.99,1130817,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,97.21,2,1,1,有,有,11450000,122976,坡道機械,15.08,1350000,預售屋、或土地及建物分件登記案件；,RPUNMLLJMHKGFDE08DA,49.13,0,3.85,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路２１號十樓,10.99,1130801,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,97.21,2,1,1,有,有,12150000,131499,坡道機械,15.08,1350000,預售屋、或土地及建物分件登記案件；,RPWOMLLJMHKGFDE38DA,49.13,0,3.85,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路５９號七樓,14.77,1130814,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,128.36,3,2,2,有,有,15800000,123507,坡道平面,17.84,2150000,預售屋、或土地及建物分件登記案件；,RPPTNLMJMHKGFDE38DA,66.99,0,4.32,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路５１號十四樓,21.66,1130826,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,182.42,4,2,2,有,有,24750000,138220,坡道平面,20.36,2350000,預售屋、或土地及建物分件登記案件；,RPQNMLOJMHKGFDE97DA,94.16,0,10.36,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路４１號十一樓,15.56,1130824,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,136.53,3,2,2,有,有,18450000,141603,坡道平面,20.36,2000000,有讓渡情形預售屋、或土地及建物分件登記案件；,RPTOMLOJMHKGFDE38DA,70.32,0,4.64,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路３５號十二樓,11.99,1130802,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,104.55,3,1,2,有,有,12650000,124623,坡道機械,15.08,1500000,預售屋、或土地及建物分件登記案件；,RPTQMLQJMHKGFDE78DA,54.41,0,3.4,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路２３號十一樓,10.99,1130803,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,97.11,2,1,2,有,有,12450000,133488,坡道機械,15.08,1500000,預售屋、或土地及建物分件登記案件；,RPPUMLQJMHKGFDE78DA,48.83,0,4.05,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路２７號八樓,13.58,1130804,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,121.71,3,2,2,有,有,14750000,124322,坡道平面,20.36,2150000,預售屋、或土地及建物分件登記案件；,RPSNNLTJMHKGFDE78DA,62.17,0,3.25,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路３９號十五樓,10.99,1130803,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,97.11,2,1,2,有,有,12000000,129831,坡道機械,15.08,1350000,預售屋、或土地及建物分件登記案件；,RPSQMLSKMHKGFDE98DA,48.83,0,4.05,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路３９號十三樓,10.99,1130803,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,97.11,2,1,2,有,有,11850000,128002,坡道機械,15.08,1350000,預售屋、或土地及建物分件登記案件；,RPQNMLTLMHKGFDE68DA,48.83,0,4.05,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路２５號七樓,9.8,1130810,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,88.63,2,1,1,有,有,10350000,123725,坡道機械,15.08,1250000,預售屋、或土地及建物分件登記案件；,RPUOMLQJNHKGFDE78DA,43.05,0,4.37,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路１７號五樓,19.67,1130825,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,167.61,4,2,2,有,有,22550000,137182,坡道平面,20.36,2350000,預售屋、或土地及建物分件登記案件；,RPWNMLMKLHKGFDE38DA,85.29,0,9.69,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路１７號十三樓,19.67,1130801,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,167.61,4,2,2,有,有,23950000,146689,坡道平面,20.36,2350000,預售屋、或土地及建物分件登記案件；,RPROMLLMLHKGFDE08DA,85.29,0,9.69,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路１５號十四樓,18.48,1130813,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,158.59,3,2,2,有,有,22400000,146133,坡道平面,20.36,2200000,有讓渡情形預售屋、或土地及建物分件登記案件；,RPSNMLLJMHKGFDE87DA,83.48,0,5.75,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路９號十二樓,14.04,1130802,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,122.79,3,2,2,有,有,15550000,127680,坡道平面,17.84,2150000,預售屋、或土地及建物分件登記案件；,RPXPMLMJMHKGFDE68DA,63.64,0,4.12,有
