抓取時間,搜尋結果第幾頁,物件超連結,物件標題,地址,房屋類型,屋齡,建坪,實際坪數,所在樓層,格局,額外資訊1,原始價格,目前價格,原始及目前價格,是否含車位價格
2025_11_23 22_30_30,4,https://www.sinyi.com.tw//buy/house/4099CN?breadcrumb=list,都市生活視野三房車位都市生活,桃園市桃園區大有路,大樓,31.5年,建坪 48.48,主 + 陽28.84,10樓/16樓,3房2廳2衛,前後陽台有陽台廁所開窗有 1171 人也在關注這間👀,"1,250萬","1,150","1,250萬1,150萬",坡道平面車位
2025_11_23 22_30_30,4,https://www.sinyi.com.tw//buy/house/4987UB?breadcrumb=list,吉林路采都大空間平面車位竹城采都,桃園市蘆竹區吉林路,大樓,22.4年,建坪 48.18,主 + 陽31.55,5樓/13樓,3房2廳1衛1室,有裝潢有陽台房間皆有窗有 277 人也在關注這間👀,"1,958萬","1,798","1,958萬1,798萬",坡道平面車位
2025_11_23 22_30_30,4,https://www.sinyi.com.tw//buy/house/62436A?breadcrumb=list,唯樂之丘帝王座兩房車位唯樂之丘,桃園市桃園區文中三路,大樓,6.1年,建坪 30.29,主 + 陽15.21,9樓/15樓,2房1廳1衛,有裝潢有陽台房間皆有窗有 114 人也在關注這間👀,"1,368萬","1,368","1,368萬",坡道平面車位
2025_11_23 22_30_40,5,https://www.sinyi.com.tw//buy/house/9835RU?breadcrumb=list,新潤君頤稀有釋出新潤君頤,桃園市中壢區青商路,辦公/大樓,2.0年,建坪 55.94,主 + 陽32.44,2樓/19樓,2房2廳2衛,有裝潢有陽台警衛管理有 27 人也在關注這間👀,"3,298萬","3,298","3,298萬",坡道平面車位
2025_11_23 22_30_40,5,https://www.sinyi.com.tw//buy/house/4117DN?breadcrumb=list,太子鳳凰城Ｂ座美三房太子鳳凰城B座,桃園市中壢區金鋒四街,大樓,22.4年,建坪 32.76,主 + 陽24.11,3樓/14樓,3房2廳2衛,有裝潢有陽台房間皆有窗有 58 人也在關注這間👀,加入最愛,"1,098","1,098萬",
2025_11_23 22_30_40,5,https://www.sinyi.com.tw//buy/house/72555Q?breadcrumb=list,✨海華百老匯宮廷一房一廳百老匯宮廷,桃園市中壢區九和一街,套房/大樓,24.2年,建坪 13.85,主 + 陽10.64,9樓/22樓,1房1廳1衛,有裝潢有陽台房間皆有窗有 105 人也在關注這間👀,加入最愛,628,628萬,
2025_11_23 22_30_40,5,https://www.sinyi.com.tw//buy/house/0135XW?breadcrumb=list,豐盛之城田園景觀兩房車位益騏豐盛之城,桃園市八德區豐吉路,大樓,1.2年,建坪 33.74,主 + 陽17.97,13樓/13樓,2房2廳1衛,有景觀前後陽台有陽台有 28 人也在關注這間👀,"1,450萬","1,450","1,450萬",坡道平面車位
2025_11_23 22_30_40,5,https://www.sinyi.com.tw//buy/house/3071CK?breadcrumb=list,世界１｜典雅精裝三房車位世界1,桃園市中壢區環西路二段,大樓,14.0年,建坪 58.66,主 + 陽35.07,3樓/15樓,3房3廳2衛2室,有裝潢有景觀有陽台有 100 人也在關注這間👀,"2,488萬","2,488","2,488萬",坡道平面車位
2025_11_23 22_30_40,5,https://www.sinyi.com.tw//buy/house/7415VL?breadcrumb=list,稀世珍寶‧麗寶紐約麗寶紐約,桃園市桃園區介壽路,大樓,22.3年,建坪 19.79,主 + 陽13.88,7樓/14樓,1房1廳1衛1室,有裝潢有陽台房間皆有窗有 1376 人也在關注這間👀,988萬,898,988萬898萬,
2025_11_23 22_30_40,5,https://www.sinyi.com.tw//buy/house/3232SC?breadcrumb=list,六本木邊間採光大四房車位竹城六本木,桃園市八德區大智路,大樓,14.0年,建坪 63.3,主 + 陽36.83,8樓/13樓,4房2廳2衛,有裝潢有景觀有陽台有 125 人也在關注這間👀,"3,188萬","2,850","3,188萬2,850萬",坡道平面車位
2025_11_23 22_30_40,5,https://www.sinyi.com.tw//buy/house/3894GS?breadcrumb=list,陽光明媚竹城朝日之美屋竹城朝日,桃園市蘆竹區中山路,大樓,14.3年,建坪 58.18,主 + 陽31.94,2樓/12樓,3房2廳2衛,有裝潢有陽台廁所開窗有 93 人也在關注這間👀,"1,828萬","1,828","1,828萬",坡道平面車位
2025_11_23 22_30_40,5,https://www.sinyi.com.tw//buy/house/7150UB?breadcrumb=list,鴻築中高樓層採光兩房車位鴻築吾江,桃園市平鎮區延平路二段,大樓,13.1年,建坪 33.16,主 + 陽19.49,9樓/15樓,2房2廳1衛,有裝潢有景觀廁所開窗有 35 人也在關注這間👀,"1,298萬","1,298","1,298萬",坡道機械車位
2025_11_23 22_30_40,5,https://www.sinyi.com.tw//buy/house/6084PW?breadcrumb=list,匠心☆八擴次頂樓三房車位貝森朵芙,桃園市八德區中正路,大樓,14.1年,建坪 44.72,主 + 陽25.17,13樓/14樓,3房2廳2衛,有景觀有陽台警衛管理有 83 人也在關注這間👀,"1,358萬","1,358","1,358萬",坡道平面車位
2025_11_23 22_30_40,5,https://www.sinyi.com.tw//buy/house/9921WQ?breadcrumb=list,近未來Ｇ１０捷運２房車位紐約大時代,桃園市桃園區大興西路二段,大樓,14.7年,建坪 39.65,主 + 陽20.19,5樓/15樓,2房2廳1衛1室,有裝潢有景觀有陽台有 195 人也在關注這間👀,"1,558萬","1,558","1,558萬",坡道平面車位
2025_11_23 22_30_40,5,https://www.sinyi.com.tw//buy/house/4432TJ?breadcrumb=list,專任成家三房附車位閱美館,桃園市八德區豐田一路,大樓,11.5年,建坪 44.32,主 + 陽25.63,9樓/13樓,3房2廳2衛,有裝潢有陽台房間皆有窗有 180 人也在關注這間👀,"1,598萬","1,498","1,598萬1,498萬",坡道平面車位
2025_11_23 22_30_40,5,https://www.sinyi.com.tw//buy/house/2783FK?breadcrumb=list,近豐德公園美裝三房麗寶青年時代,桃園市八德區豐德路,大樓,7.1年,建坪 46.69,主 + 陽23.83,6樓/14樓,3房2廳2衛,有裝潢有景觀前後陽台有 664 人也在關注這間👀,"1,598萬","1,498","1,598萬1,498萬",坡道平面車位
2025_11_23 22_30_40,5,https://www.sinyi.com.tw//buy/house/7800UU?breadcrumb=list,青埔青塘園躍世界可看屋佳昂躍世界,桃園市中壢區永能路,大樓,12.5年,建坪 53.44,主 + 陽27.71,3樓/12樓,3房2廳2衛,有裝潢前後陽台有陽台有 963 人也在關注這間👀,"2,150萬","1,988","2,150萬1,988萬",坡道平面車位
2025_11_23 22_30_40,5,https://www.sinyi.com.tw//buy/house/3998SS?breadcrumb=list,平鎮低總價公寓１Ｆ請賞屋,桃園市平鎮區中豐路南勢二段,公寓,43.9年,建坪 26.36,主建物18.57,1樓/5樓,3房1廳1衛,有裝潢前後陽台有陽台有 881 人也在關注這間👀,738萬,658,738萬658萬,
2025_11_23 22_30_40,5,https://www.sinyi.com.tw//buy/house/8845ML?breadcrumb=list,雪梨市✦首購必看美３房,桃園市桃園區桃三街,華廈,30.3年,建坪 37.75,主 + 陽30.7,3樓/9樓,3房2廳2衛,有裝潢前後陽台有陽台有 156 人也在關注這間👀,"1,258萬","1,198","1,258萬1,198萬",
2025_11_23 22_30_40,5,https://www.sinyi.com.tw//buy/house/7064VG?breadcrumb=list,正廣豐竹城美四房大車位竹城六本木,桃園市八德區大智路,大樓,14.0年,建坪 56.06,主 + 陽31.83,8樓/13樓,4房2廳2衛,有裝潢有景觀有陽台有 375 人也在關注這間👀,"2,688萬","2,450","2,688萬2,450萬",坡道平面車位
2025_11_23 22_30_40,5,https://www.sinyi.com.tw//buy/house/3643BP?breadcrumb=list,大溪老街上－優質兩房,桃園市大溪區和平路,公寓,31.4年,建坪 19.73,主建物19.73,4樓/5樓,2房2廳1衛(含加蓋1衛),近公園近市場近學校有 522 人也在關注這間👀,600萬,498,600萬498萬,
2025_11_23 22_30_40,5,https://www.sinyi.com.tw//buy/house/3227QW?breadcrumb=list,鴻築吾江次頂樓兩房鴻築吾江,桃園市平鎮區延平路二段,大樓,13.1年,建坪 28.13,主 + 陽18.76,14樓/15樓,2房2廳1衛,有裝潢警衛管理具垃圾處理有 163 人也在關注這間👀,"1,192萬","1,092","1,192萬1,092萬",
2025_11_23 22_30_40,5,https://www.sinyi.com.tw//buy/house/4892DW?breadcrumb=list,春日路日和長虹景觀大三房日和長虹,桃園市桃園區春日路,大樓,27.5年,建坪 36.04,主 + 陽29.14,14樓/18樓,3房2廳2衛,有裝潢有景觀有陽台有 146 人也在關注這間👀,"1,288萬","1,188","1,288萬1,188萬",
2025_11_23 22_30_54,6,https://www.sinyi.com.tw//buy/house/3240FS?breadcrumb=list,鼎藏富御豪邸鼎藏富御,桃園市中壢區溪洲三街,大樓,10.2年,建坪 94.04,主 + 陽44.63,4樓/15樓,4房2廳3衛,毛胚屋前後陽台有陽台有 400 人也在關注這間👀,"2,980萬","2,758","2,980萬2,758萬",兩個以上車位
2025_11_23 22_30_54,6,https://www.sinyi.com.tw//buy/house/3759AK?breadcrumb=list,明日朗朗美裝潢有車位明日朗朗,桃園市中壢區永泰路,大樓,5.6年,建坪 31.89,主 + 陽15.49,8樓/17樓,1房2廳1衛,有裝潢房間皆有窗警衛管理有 737 人也在關注這間👀,"1,498萬","1,398","1,498萬1,398萬",坡道平面車位
2025_11_23 22_30_54,6,https://www.sinyi.com.tw//buy/house/0479SL?breadcrumb=list,藝文特區中國江山溫馨２房中國江山,桃園市桃園區瑞慶路,大樓,31.2年,建坪 24.31,主 + 陽20,16樓/17樓,2房2廳1衛,有裝潢有景觀前後陽台有 806 人也在關注這間👀,950萬,868,950萬868萬,
2025_11_23 22_30_54,6,https://www.sinyi.com.tw//buy/house/2810SK?breadcrumb=list,麗朵裝潢幸運七樓三房車位麗朵,桃園市中壢區南園二路,大樓,11.4年,建坪 50.94,主 + 陽27.94,7樓/14樓,3房2廳2衛,有裝潢有陽台廁所開窗有 445 人也在關注這間👀,"1,588萬","1,488","1,588萬1,488萬",坡道平面車位
2025_11_23 22_30_54,6,https://www.sinyi.com.tw//buy/house/7259CU?breadcrumb=list,✨明日朗朗精美兩房車位明日朗朗,桃園市中壢區永泰路,大樓,5.6年,建坪 31.82,主 + 陽15.44,4樓/17樓,1房2廳1衛,有景觀有陽台房間皆有窗有 254 人也在關注這間👀,"1,750萬","1,480","1,750萬1,480萬",坡道平面車位
2025_11_23 22_30_54,6,https://www.sinyi.com.tw//buy/house/8997US?breadcrumb=list,陸光國宅美採光三房車位陸光國宅B區,桃園市中壢區環中東路,大樓,23.0年,建坪 46.59,主 + 陽29.48,5樓/14樓,3房2廳2衛,有景觀前後陽台有陽台有 349 人也在關注這間👀,"1,258萬","1,136","1,258萬1,136萬",坡道平面車位
2025_11_23 22_30_54,6,https://www.sinyi.com.tw//buy/house/6581XT?breadcrumb=list,青埔紐約線上兩房三面採光紐約線上,桃園市中壢區青商路,大樓,12.2年,建坪 42.21,主 + 陽19.66,4樓/12樓,2房2廳1衛1室,有裝潢前後陽台有陽台有 942 人也在關注這間👀,"1,698萬","1,588","1,698萬1,588萬",坡道平面車位
2025_11_23 22_30_54,6,https://www.sinyi.com.tw//buy/house/6740LP?breadcrumb=list,藝文區．世紀風華４房車位世紀風華,桃園市桃園區莊敬路二段,大樓,22.3年,建坪 52.24,主 + 陽31.77,3樓/13樓,4房2廳2衛,有裝潢有陽台廁所開窗有 564 人也在關注這間👀,"1,798萬","1,650","1,798萬1,650萬",坡道平面車位
2025_11_23 22_30_54,6,https://www.sinyi.com.tw//buy/house/9249AW?breadcrumb=list,民權經典⚝次頂樓三房車位民權經典,桃園市中壢區民權路,大樓,18.2年,建坪 50.36,主 + 陽28.13,14樓/15樓,3房2廳2衛,有裝潢有景觀前後陽台有 523 人也在關注這間👀,"2,398萬","2,258","2,398萬2,258萬",坡道平面車位
2025_11_23 22_30_54,6,https://www.sinyi.com.tw//buy/house/47773X?breadcrumb=list,稀有釋出近長榮低總價三房大聯邦九期,桃園市蘆竹區南昌路,華廈,26.1年,建坪 27.81,主 + 陽20.92,8樓/8樓,3房2廳2衛,有裝潢警衛管理花園有 1211 人也在關注這間👀,938萬,875,938萬875萬,
2025_11_23 22_30_54,6,https://www.sinyi.com.tw//buy/house/4632FL?breadcrumb=list,專任成家英雄鎮匠心美套房英雄鎮,桃園市平鎮區中豐路,套房,28.6年,建坪 11.55,主 + 陽7.84,17樓/18樓,1房1廳1衛,有裝潢有景觀有陽台有 484 人也在關注這間👀,380萬,358,380萬358萬,
2025_11_23 22_30_54,6,https://www.sinyi.com.tw//buy/house/4814LS?breadcrumb=list,專任藝文竹城富士四房車位竹城富士,桃園市桃園區中埔二街,大樓,20.6年,建坪 46.1,主 + 陽29.2,9樓/15樓,4房2廳2衛,有裝潢有景觀有陽台有 1883 人也在關注這間👀,"1,988萬","1,880","1,988萬1,880萬",坡道平面車位
2025_11_23 22_30_54,6,https://www.sinyi.com.tw//buy/house/5172JB?breadcrumb=list,竹城。廣豐特區高樓美屋竹城六本木,桃園市八德區廣豐三街,大樓,14.0年,建坪 55.95,主 + 陽31.53,10樓/13樓,3房2廳1衛,有裝潢有景觀有陽台有 536 人也在關注這間👀,"2,338萬","2,170","2,338萬2,170萬",坡道平面車位
2025_11_23 22_30_54,6,https://www.sinyi.com.tw//buy/house/8500BB?breadcrumb=list,近未來捷運高樓美景大三房力霸倫敦城西區,桃園市八德區銀和街,大樓,27.3年,建坪 44.6,主 + 陽34.33,17樓/18樓,3房2廳2衛,有裝潢有景觀前後陽台有 156 人也在關注這間👀,"1,398萬","1,298","1,398萬1,298萬",
2025_11_23 22_30_54,6,https://www.sinyi.com.tw//buy/house/9645MK?breadcrumb=list,上城景觀首購好房車位上城,桃園市桃園區大興西路二段,大樓,17.6年,建坪 33.87,主 + 陽17,7樓/12樓,1房1廳1衛1室,有裝潢有景觀有陽台有 439 人也在關注這間👀,"1,298萬","1,198","1,298萬1,198萬",坡道平面車位
2025_11_23 22_30_54,6,https://www.sinyi.com.tw//buy/house/0909VK?breadcrumb=list,龍安《捷運親家》寬敞三房,桃園市八德區茄苳路,華廈,31.6年,建坪 36.47,主 + 陽31.5,2樓/6樓,3房2廳2衛,前後陽台有陽台房間皆有窗有 381 人也在關注這間👀,"1,098萬",858,"1,098萬858萬",
2025_11_23 22_30_54,6,https://www.sinyi.com.tw//buy/house/9550WQ?breadcrumb=list,璟都ＶＰＡＲＫ三房車位璟都VPARK,桃園市中壢區永裕路,大樓,5.9年,建坪 46.98,主 + 陽23.95,4樓/13樓,3房2廳2衛,有裝潢有陽台廁所開窗有 585 人也在關注這間👀,"2,038萬","1,798","2,038萬1,798萬",坡道平面車位
2025_11_23 22_30_54,6,https://www.sinyi.com.tw//buy/house/1388PC?breadcrumb=list,近未來平鎮車站英雄大套房英雄鎮,桃園市平鎮區中豐路,套房/大樓,28.6年,建坪 11.55,主 + 陽7.84,16樓/18樓,1房1廳1衛,有裝潢有景觀有陽台有 746 人也在關注這間👀,380萬,350,380萬350萬,
2025_11_23 22_30_54,6,https://www.sinyi.com.tw//buy/house/13406F?breadcrumb=list,藝文景觀三房車位巴黎伯爵,桃園市桃園區莊敬路一段,大樓,30.5年,建坪 41.43,主 + 陽23.77,11樓/16樓,3房2廳1衛,有裝潢前後陽台有陽台有 342 人也在關注這間👀,"1,430萬","1,350","1,430萬1,350萬",坡道平面車位
2025_11_23 22_30_54,6,https://www.sinyi.com.tw//buy/house/75657B?breadcrumb=list,唯樂之丘輕奢三房車位唯樂之丘,桃園市桃園區文中三路,大樓,6.1年,建坪 40.62,主 + 陽22.26,10樓/15樓,3房2廳2衛,有裝潢有景觀前後陽台有 612 人也在關注這間👀,"2,000萬","1,798","2,000萬1,798萬",坡道平面車位
2025_11_23 22_31_08,7,https://www.sinyi.com.tw//buy/house/05641X?breadcrumb=list,京澄清朗學府首席景觀宅邸京澄清朗,桃園市桃園區中山路,大樓,12.3年,建坪 80.93,主 + 陽39.1,11樓/14樓,4房2廳2衛1室,有裝潢有景觀前後陽台有 880 人也在關注這間👀,"2,980萬","2,880","2,980萬2,880萬",兩個以上車位
2025_11_23 22_31_08,7,https://www.sinyi.com.tw//buy/house/2831NF?breadcrumb=list,近桃園醫院雙衛浴兩房車位永豐綻,桃園市八德區永豐路,大樓,2.6年,建坪 33.84,主 + 陽17.42,4樓/15樓,2房2廳2衛,有裝潢有景觀有陽台有 443 人也在關注這間👀,"1,250萬","1,250","1,250萬",坡道平面車位
2025_11_23 22_31_08,7,https://www.sinyi.com.tw//buy/house/9708YZ?breadcrumb=list,麗寶豐洲大兩房車位麗寶豐洲,桃園市八德區建德路,大樓,6.4年,建坪 44.62,主 + 陽21.85,12樓/13樓,2房2廳1衛,有裝潢有景觀有陽台有 25 人也在關注這間👀,"1,488萬","1,488","1,488萬",坡道平面車位
2025_11_23 22_31_08,7,https://www.sinyi.com.tw//buy/house/8963JV?breadcrumb=list,藝文竹城鶴岡８樓三房車位竹城鶴岡,桃園市桃園區大興西路二段,大樓,17.6年,建坪 45.25,主 + 陽23.93,8樓/12樓,3房2廳2衛,有裝潢有景觀有陽台有 1193 人也在關注這間👀,"1,828萬","1,828","1,828萬",坡道平面車位
2025_11_23 22_31_08,7,https://www.sinyi.com.tw//buy/house/9272UM?breadcrumb=list,閱讀萊茵採光兩房車位閱讀萊茵,桃園市桃園區龍泉六街,大樓,12.5年,建坪 41.16,主 + 陽19.77,7樓/13樓,2房2廳1衛,有景觀前後陽台有陽台有 318 人也在關注這間👀,"1,166萬","1,166","1,166萬",坡道平面車位
2025_11_23 22_31_08,7,https://www.sinyi.com.tw//buy/house/0046ST?breadcrumb=list,展志學稀有豪景宅邸雙車位展志學,桃園市中壢區成章二街,大樓,5.6年,建坪 59.9,主 + 陽25.93,13樓/13樓,3房2廳2衛,有裝潢有景觀前後陽台有 189 人也在關注這間👀,"1,980萬","1,980","1,980萬",兩個以上車位
2025_11_23 22_31_08,7,https://www.sinyi.com.tw//buy/house/0301QX?breadcrumb=list,首璽高樓精緻裝潢三房車位首璽,桃園市桃園區中埔一街,大樓,15.5年,建坪 61.52,主 + 陽36.15,8樓/19樓,3房2廳2衛,有裝潢有景觀前後陽台有 276 人也在關注這間👀,"2,968萬","2,968","2,968萬",坡道平面車位
2025_11_23 22_31_08,7,https://www.sinyi.com.tw//buy/house/9361VF?breadcrumb=list,小檜溪高採光露臺戶名軒國王之森,桃園市桃園區春日路,大樓,2.1年,建坪 47.53,主 + 陽23.28,2樓/12樓,3房2廳2衛,有裝潢有景觀前後陽台有 722 人也在關注這間👀,"2,288萬","2,288","2,288萬",坡道平面車位
2025_11_23 22_31_08,7,https://www.sinyi.com.tw//buy/house/9910RW?breadcrumb=list,重劃區稀有釋出大河戀大河戀,桃園市桃園區幸福路,大樓,5.7年,建坪 40.19,主 + 陽20.33,3樓/13樓,2房2廳1衛,有裝潢有景觀有陽台有 376 人也在關注這間👀,"1,750萬","1,698","1,750萬1,698萬",坡道平面車位
2025_11_23 22_31_08,7,https://www.sinyi.com.tw//buy/house/1051SN?breadcrumb=list,藝文首選三房車位發財樓巴黎富邑,桃園市桃園區天祥五街,大樓,26.9年,建坪 44.22,主 + 陽26.56,8樓/21樓,3房2廳2衛,有裝潢有景觀前後陽台有 242 人也在關注這間👀,"1,668萬","1,598","1,668萬1,598萬",坡道平面車位
2025_11_23 22_31_08,7,https://www.sinyi.com.tw//buy/house/4071JD?breadcrumb=list,遠東世界花園四房車位遠東世界花園,桃園市蘆竹區仁愛路二段,大樓,23.8年,建坪 64.77,主 + 陽43.3,12樓/23樓,4房2廳2衛,有景觀前後陽台有陽台有 238 人也在關注這間👀,"2,298萬","2,298","2,298萬",坡道平面車位
2025_11_23 22_31_08,7,https://www.sinyi.com.tw//buy/house/6689PZ?breadcrumb=list,正藝文竹城大和四房雙車位竹城大和,桃園市桃園區同德六街,大樓,14.9年,建坪 82.3,主 + 陽41.17,3樓/12樓,4房2廳2衛,有裝潢有景觀前後陽台有 646 人也在關注這間👀,"4,250萬","4,180","4,250萬4,180萬",兩個以上車位
2025_11_23 22_31_08,7,https://www.sinyi.com.tw//buy/house/9089AP?breadcrumb=list,獨家！昭揚大隱四房車位昭揚大隱,桃園市桃園區經國路,大樓,13.9年,建坪 78.07,主 + 陽47.4,8樓/23樓,4房2廳2衛,有裝潢前後陽台有陽台有 1498 人也在關注這間👀,"3,780萬","3,780","3,780萬",坡道平面車位
2025_11_23 22_31_08,7,https://www.sinyi.com.tw//buy/house/1649DR?breadcrumb=list,藝文˙近慈文學區三房車位天下大觀,桃園市桃園區大興西路一段,大樓,28.4年,建坪 50.8,主 + 陽31.57,6樓/17樓,3房2廳2衛1室,有裝潢有景觀前後陽台有 389 人也在關注這間👀,"1,688萬","1,688","1,688萬",坡道平面車位
