抓取時間,搜尋結果第幾頁,物件超連結,物件標題,地址,房屋類型,屋齡,建坪,實際坪數,所在樓層,格局,額外資訊1,原始價格,目前價格,原始及目前價格,是否含車位價格
2025_11_22 22_42_53,4,https://www.sinyi.com.tw//buy/house/3878DR?breadcrumb=list,基泰和里四房坡平大車位基泰和里,新北市中和區自立路,華廈/辦公,27.4年,建坪 52.14,主 + 陽28.79,1樓/8樓,4房2廳2衛,有裝潢前後陽台有陽台有 768 人也在關注這間👀,"3,623萬","2,980","3,623萬2,980萬",坡道平面車位
2025_11_22 22_42_53,4,https://www.sinyi.com.tw//buy/house/8219RT?breadcrumb=list,稀有秀安採光邊間美寓,新北市永和區秀安街,公寓,44.0年,建坪 36.1,主 + 陽33.8,4樓/5樓,4房2廳2衛,有裝潢有景觀前後陽台有 264 人也在關注這間👀,"2,488萬","2,180","2,488萬2,180萬",
2025_11_22 22_42_53,4,https://www.sinyi.com.tw//buy/house/0754CN?breadcrumb=list,知森堂二房平面車位,新北市新莊區思源路,大樓,7.3年,建坪 41.98,主 + 陽15.98,11樓/18樓,2房2廳1衛,有景觀房間皆有窗警衛管理有 615 人也在關注這間👀,"2,450萬","2,450","2,450萬",坡道平面車位
2025_11_22 22_43_05,5,https://www.sinyi.com.tw//buy/house/3909CL?breadcrumb=list,江南綠野仙蹤三代同堂大戶台北灣三期-江南,新北市淡水區濱海路三段,華廈,11.5年,建坪 65.53,主 + 陽37.64,10樓/10樓,4房2廳3衛(含加蓋1房1衛),警衛管理具垃圾處理健身房有 22 人也在關注這間👀,"2,980萬","2,688","2,980萬2,688萬",坡道平面車位
2025_11_22 22_43_05,5,https://www.sinyi.com.tw//buy/house/9535HG?breadcrumb=list,啟示遠挑山景高樓三房車位現代啟示,新北市新店區中興路一段,大樓,25.9年,建坪 48.66,主 + 陽29.55,21樓/23樓,3房2廳2衛,有裝潢有景觀有陽台有 27 人也在關注這間👀,"2,998萬","2,998","2,998萬",坡道平面車位
2025_11_22 22_43_05,5,https://www.sinyi.com.tw//buy/house/1124LB?breadcrumb=list,清新舒適２房２衛車位青水居,新北市三重區新北大道一段,大樓,5.2年,建坪 35.01,主 + 陽21.31,9樓/12樓,2房2廳2衛,有裝潢前後陽台有陽台有 3841 人也在關注這間👀,"2,600萬","2,358","2,600萬2,358萬",塔式車位
2025_11_22 22_43_05,5,https://www.sinyi.com.tw//buy/house/0017KV?breadcrumb=list,［近南港］橫科成家三房,新北市汐止區橫科路,公寓,33.7年,建坪 30.23,主 + 陽29.25,5樓/5樓,3房2廳1.5衛,有裝潢有景觀前後陽台有 683 人也在關注這間👀,"1,640萬","1,450","1,640萬1,450萬",
2025_11_22 22_43_05,5,https://www.sinyi.com.tw//buy/house/4732XN?breadcrumb=list,大鵬景美溪高樓河景大戶大鵬華城,新北市新店區中正路,大樓,25.8年,建坪 58.05,主 + 陽34.9,10樓/16樓,3房2廳2衛,有景觀有陽台廁所開窗有 527 人也在關注這間👀,"2,998萬","2,798","2,998萬2,798萬",坡道平面車位
2025_11_22 22_43_05,5,https://www.sinyi.com.tw//buy/house/2715HU?breadcrumb=list,成功大第☘️集美幸福宅成功大第,新北市三重區成功路,大樓,28.2年,建坪 45.22,主 + 陽30.46,6樓/14樓,2房2廳2衛,有裝潢有陽台廁所開窗有 349 人也在關注這間👀,"2,888萬","2,458","2,888萬2,458萬",坡道機械車位
2025_11_22 22_43_05,5,https://www.sinyi.com.tw//buy/house/4904BV?breadcrumb=list,河畔皇宮河景大戶河畔皇宮B區,新北市淡水區自強路,大樓,31.4年,建坪 60.71,主 + 陽40.97,2樓/18樓,3房2廳2衛,有裝潢有景觀有陽台有 541 人也在關注這間👀,"2,198萬","1,980","2,198萬1,980萬",升降平面車位
2025_11_22 22_43_05,5,https://www.sinyi.com.tw//buy/house/8424NW?breadcrumb=list,近迴龍大房車位（有充電樁甲子園,新北市新莊區龍安路,華廈,26.6年,建坪 55.11,主 + 陽33.41,4樓/8樓,3房2廳2衛1室,有裝潢有陽台房間皆有窗有 964 人也在關注這間👀,"2,198萬","2,098","2,198萬2,098萬",坡道平面車位
2025_11_22 22_43_05,5,https://www.sinyi.com.tw//buy/house/8422FT?breadcrumb=list,小資捷座。輕鬆入住台北捷座,新北市三重區重新路五段,大樓,6.7年,建坪 19.58,主 + 陽9.37,2樓/13樓,1房1廳1衛,有裝潢有陽台房間皆有窗有 2669 人也在關注這間👀,"1,498萬","1,368","1,498萬1,368萬",塔式車位
2025_11_22 22_43_05,5,https://www.sinyi.com.tw//buy/house/4659UU?breadcrumb=list,安和苑３房附坡平車位安和苑,新北市土城區永豐路,大樓,7.2年,建坪 56.96,主 + 陽33.1,8樓/15樓,3房2廳2衛,有裝潢前後陽台有陽台有 237 人也在關注這間👀,"3,350萬","3,350","3,350萬",坡道平面車位
2025_11_22 22_43_05,5,https://www.sinyi.com.tw//buy/house/5391LF?breadcrumb=list,閣福新象方正三房車位閣福新象,新北市蘆洲區長安街,華廈,30.6年,建坪 46.17,主 + 陽26.47,3樓/8樓,3房2廳2衛,有裝潢有陽台廁所開窗有 339 人也在關注這間👀,"2,250萬","2,100","2,250萬2,100萬",坡道平面車位
2025_11_22 22_43_05,5,https://www.sinyi.com.tw//buy/house/22077E?breadcrumb=list,蒙德里安稀有兩房雙衛浴宏盛蒙德里安/宏...,新北市淡水區沙崙路一段,大樓,8.3年,建坪 40.04,主 + 陽20.32,12樓/19樓,2房2廳2衛,有景觀有陽台廁所開窗有 261 人也在關注這間👀,"1,488萬","1,398","1,488萬1,398萬",坡道平面車位
2025_11_22 22_43_05,5,https://www.sinyi.com.tw//buy/house/7696JF?breadcrumb=list,家樂福次頂樓景觀２＋１玄泰NEWSTA...,新北市林口區四維路,大樓,9.0年,建坪 39.8,主 + 陽18.69,12樓/13樓,2房2廳1衛1室,有裝潢有景觀有陽台有 19 人也在關注這間👀,"2,168萬","2,168","2,168萬",坡道平面車位
2025_11_22 22_43_05,5,https://www.sinyi.com.tw//buy/house/7879CP?breadcrumb=list,富麗河質感裝潢雙衛浴開窗富麗河,新北市淡水區濱海路三段,大樓,9.1年,建坪 72.32,主 + 陽36.08,11樓/13樓,3房2廳2衛1室,有裝潢有景觀前後陽台有 20 人也在關注這間👀,"2,138萬","2,138","2,138萬",兩個以上車位
2025_11_22 22_43_05,5,https://www.sinyi.com.tw//buy/house/3300TU?breadcrumb=list,力麒高樓美景採光兩房車位力麒家家富富,新北市新莊區中環路二段,大樓,7.1年,建坪 56.09,主 + 陽21.08,25樓/25樓,2房2廳2衛,有景觀有陽台房間皆有窗有 16 人也在關注這間👀,"2,488萬","2,488","2,488萬",兩個以上車位
2025_11_22 22_43_05,5,https://www.sinyi.com.tw//buy/house/6257XB?breadcrumb=list,宏國大鎮☀高樓美裝潢三房宏國大鎮,新北市汐止區大同路二段,大樓,30.8年,建坪 31.34,主 + 陽29.19,11樓/24樓,3房2廳2衛,警衛管理游泳池花園有 344 人也在關注這間👀,"2,099萬","1,980","2,099萬1,980萬",
2025_11_22 22_43_05,5,https://www.sinyi.com.tw//buy/house/0493QU?breadcrumb=list,淡水情歌‧輕軌‧中庭兩房淡水情歌,新北市淡水區淡金路二段,大樓,17.2年,建坪 22.04,主 + 陽14.68,14樓/20樓,2房2廳1衛,有景觀有陽台房間皆有窗有 4024 人也在關注這間👀,968萬,888,968萬888萬,
2025_11_22 22_43_05,5,https://www.sinyi.com.tw//buy/house/8025JP?breadcrumb=list,小橋流水大空間江南４房台北灣三期-江南,新北市淡水區濱海路三段,大樓,11.5年,建坪 62.64,主 + 陽34.7,10樓/11樓,4房2廳2衛,有裝潢有景觀有陽台有 314 人也在關注這間👀,"3,300萬","2,175","3,300萬2,175萬",坡道平面車位
2025_11_22 22_43_05,5,https://www.sinyi.com.tw//buy/house/8606YB?breadcrumb=list,知森堂中庭美景戶知森堂二期-特麗...,新北市蘆洲區國道路二段,辦公/大樓,18.5年,建坪 63.85,主 + 陽38.9,3樓/12樓,4房2廳2衛,有裝潢有景觀有陽台有 166 人也在關注這間👀,"2,680萬","2,500","2,680萬2,500萬",坡道平面車位
2025_11_22 22_43_05,5,https://www.sinyi.com.tw//buy/house/3001XN?breadcrumb=list,長安一樓,新北市蘆洲區長安街,公寓,33.1年,建坪 36.9,主建物32.65,1樓/5樓,5房2廳2衛(含加蓋1房),有裝潢廁所開窗近公園有 228 人也在關注這間👀,"2,038萬","1,688","2,038萬1,688萬",
2025_11_22 22_43_17,6,https://www.sinyi.com.tw//buy/house/8153GR?breadcrumb=list,世界花園小資三房世界花園,新北市土城區莊園街,大樓,0.7年,建坪 34,主 + 陽18.4,17樓/24樓,3房2廳2衛,房間皆有窗警衛管理具垃圾處理有 54 人也在關注這間👀,"2,188萬","2,188","2,188萬",坡道平面車位
2025_11_22 22_43_17,6,https://www.sinyi.com.tw//buy/house/0891WJ?breadcrumb=list,小資宅最愛。２房坡平車位仁仁愛,新北市三重區仁義街,大樓,4.7年,建坪 32.69,主 + 陽14.23,13樓/15樓,2房2廳1衛,有裝潢有景觀前後陽台有 2107 人也在關注這間👀,"1,980萬","1,850","1,980萬1,850萬",坡道平面車位
2025_11_22 22_43_17,6,https://www.sinyi.com.tw//buy/house/0858JF?breadcrumb=list,安德街夏綠蒂２房夏綠蒂,新北市新店區安德街,大樓,20.5年,建坪 25.12,主 + 陽18.46,5樓/12樓,2房2廳1衛,有裝潢有景觀有陽台有 1015 人也在關注這間👀,"1,498萬","1,400","1,498萬1,400萬",
2025_11_22 22_43_17,6,https://www.sinyi.com.tw//buy/house/4783FJ?breadcrumb=list,【專任】店長推薦電梯三房,新北市三重區力行路一段,大樓,24.8年,建坪 32.12,主 + 陽25.87,2樓/12樓,3房2廳2衛,有裝潢有陽台廁所開窗有 856 人也在關注這間👀,"1,850萬","1,698","1,850萬1,698萬",
2025_11_22 22_43_17,6,https://www.sinyi.com.tw//buy/house/7998PT?breadcrumb=list,民族商圈｜銀河灣電梯三房我愛蘆洲,新北市蘆洲區民族路,華廈,30.0年,建坪 37.18,主 + 陽31.6,4樓/7樓,3房2廳2衛,有裝潢有景觀有陽台有 596 人也在關注這間👀,"2,100萬","1,770","2,100萬1,770萬",
2025_11_22 22_43_17,6,https://www.sinyi.com.tw//buy/house/5611GW?breadcrumb=list,寬庭精裝靜謐美屋源峰寬庭,新北市林口區文林四街,大樓,12.8年,建坪 66.88,主 + 陽32.65,2樓/12樓,3房2廳2衛,有裝潢前後陽台有陽台有 172 人也在關注這間👀,"3,188萬","2,980","3,188萬2,980萬",兩個以上車位
2025_11_22 22_43_17,6,https://www.sinyi.com.tw//buy/house/5884GW?breadcrumb=list,東方山河高樓景觀２房車位東方山河,新北市汐止區鄉長路一段,大樓,28.9年,建坪 33.27,主 + 陽24.79,22樓/28樓,2房2廳2衛1室,有裝潢有景觀有陽台有 65 人也在關注這間👀,"1,498萬","1,498","1,498萬",坡道機械車位
2025_11_22 22_43_17,6,https://www.sinyi.com.tw//buy/house/1895QK?breadcrumb=list,海樂地精美裝潢２衛浴名軒海樂地,新北市淡水區沙崙路二段,大樓,2.3年,建坪 31.84,主 + 陽20.81,4樓/23樓,2房2廳2衛,有裝潢有陽台房間皆有窗有 0 人也在關注這間👀,998萬,981,998萬981萬,
2025_11_22 22_43_17,6,https://www.sinyi.com.tw//buy/house/9010ZU?breadcrumb=list,森林公園♥質感景觀大戶數森林公園,新北市中和區中安街,大樓,26.3年,建坪 82.21,主 + 陽53.08,12樓/14樓,3房2廳2衛,有裝潢有景觀有陽台有 29 人也在關注這間👀,"5,688萬","5,688","5,688萬",兩個以上車位
2025_11_22 22_43_17,6,https://www.sinyi.com.tw//buy/house/7516HT?breadcrumb=list,和丰低總價三房平面車位和合和丰,新北市淡水區新市二路二段,大樓,11.0年,建坪 56.57,主 + 陽30.24,15樓/15樓,3房2廳2衛,有裝潢有景觀有陽台有 81 人也在關注這間👀,"1,450萬","1,450","1,450萬",坡道平面車位
2025_11_22 22_43_17,6,https://www.sinyi.com.tw//buy/house/9884DD?breadcrumb=list,重陽金曜苑,新北市蘆洲區重陽街,華廈,19.0年,建坪 47.47,主 + 陽33.51,4樓/8樓,3房2廳2衛,有裝潢有景觀前後陽台有 558 人也在關注這間👀,"3,333萬","3,088","3,333萬3,088萬",其他
2025_11_22 22_43_17,6,https://www.sinyi.com.tw//buy/house/8562FT?breadcrumb=list,景安高樓電梯華廈三房,新北市中和區景新街,華廈,28.9年,建坪 32.73,主 + 陽28.18,7樓/7樓,6房2廳5衛(含加蓋3房3衛),有裝潢廁所開窗房間皆有窗有 1758 人也在關注這間👀,"2,708萬","2,098","2,708萬2,098萬",
2025_11_22 22_43_17,6,https://www.sinyi.com.tw//buy/house/3455FW?breadcrumb=list,天空之城豪氣景觀戶天空之城,新北市中和區景平路,大樓/辦公,25.5年,建坪 69.96,主 + 陽52.85,28樓/34樓,4房2廳2衛1室,有裝潢警衛管理具垃圾處理有 182 人也在關注這間👀,"4,488萬","4,198","4,488萬4,198萬",
2025_11_22 22_43_17,6,https://www.sinyi.com.tw//buy/house/0342ZM?breadcrumb=list,未來城中庭景觀邊間美屋遠雄未來城一期,新北市林口區文化三路一段,大樓,19.3年,建坪 51.72,主 + 陽31.92,10樓/19樓,2房2廳2衛,有裝潢有景觀前後陽台有 23 人也在關注這間👀,"2,810萬","2,810","2,810萬",坡道平面車位
2025_11_22 22_43_17,6,https://www.sinyi.com.tw//buy/house/8731NQ?breadcrumb=list,專任海景天下大套房海景天下1,新北市淡水區大忠街,套房/大樓,35.3年,建坪 12.15,主 + 陽8.33,3樓/14樓,1房1衛,前後陽台有陽台警衛管理有 1408 人也在關注這間👀,438萬,390,438萬390萬,
2025_11_22 22_43_17,6,https://www.sinyi.com.tw//buy/house/7654WG?breadcrumb=list,絕美河景陽光書香溫馨美屋東隆凱悅Ⅰ,新北市三重區環河南路,大樓,34.1年,建坪 40.35,主 + 陽35.98,9樓/12樓,3房2廳2衛1室,有裝潢有景觀前後陽台有 393 人也在關注這間👀,"2,580萬","2,460","2,580萬2,460萬",
2025_11_22 22_43_17,6,https://www.sinyi.com.tw//buy/house/8640KQ?breadcrumb=list,誠售裝潢邊間電梯三房二衛福和園,新北市永和區永安街,大樓,33.9年,建坪 43.46,主 + 陽36.94,9樓/11樓,3房2廳2衛1室,有裝潢有景觀前後陽台有 1816 人也在關注這間👀,"3,280萬","2,760","3,280萬2,760萬",
2025_11_22 22_43_17,6,https://www.sinyi.com.tw//buy/house/3607XR?breadcrumb=list,金華龍邸·景觀溫馨三房金華龍邸,新北市板橋區公館街,華廈,27.6年,建坪 31.54,主 + 陽24.45,2樓/8樓,3房2廳2衛,有裝潢前後陽台有陽台有 289 人也在關注這間👀,"2,128萬","1,998","2,128萬1,998萬",
2025_11_22 22_43_17,6,https://www.sinyi.com.tw//buy/house/8210GQ?breadcrumb=list,近輕軌校區旁大面寬金店面心之界,新北市淡水區濱海路三段,店面,12.1年,建坪 60.18,主 + 陽25.74,1樓/13樓,1廳1衛,有裝潢有景觀有陽台有 9 人也在關注這間👀,"1,880萬","1,398","2,750萬",坡道平面車位
2025_11_22 22_43_17,6,https://www.sinyi.com.tw//buy/house/0001MR?breadcrumb=list,麗寶維也納·次頂樓雙車位麗寶維也納,新北市三峽區大學路,大樓,20.1年,建坪 55.68,主 + 陽20.4,11樓/12樓,3房2廳2衛(含加蓋1房),有裝潢有陽台廁所開窗有 118 人也在關注這間👀,"2,368萬","2,200","2,368萬2,200萬",兩個以上車位
2025_11_22 22_43_28,7,https://www.sinyi.com.tw//buy/house/3486GH?breadcrumb=list,旺洲極品三房裝潢美屋旺洲極品,新北市林口區文化三路二段,大樓,8.1年,建坪 73.19,主 + 陽44.33,12樓/29樓,3房2廳2衛1室,有裝潢有景觀前後陽台有 47 人也在關注這間👀,"4,588萬","2,068","4,280萬",坡道平面車位
2025_11_22 22_43_28,7,https://www.sinyi.com.tw//buy/house/7665SP?breadcrumb=list,景安捷運後棟稀有電梯兩房摩登大國,新北市中和區中正路,大樓,29.0年,建坪 23.42,主 + 陽20.15,11樓/22樓,2房2廳1衛,有裝潢前後陽台有陽台有 1309 人也在關注這間👀,"1,650萬","1,550","1,650萬1,550萬",
2025_11_22 22_43_28,7,https://www.sinyi.com.tw//buy/house/7551JG?breadcrumb=list,榮群擎川河景三房車位,新北市板橋區環河西路四段,大樓,1.8年,建坪 78.08,主 + 陽38.35,11樓/26樓,3房2廳2衛1室,有景觀前後陽台有陽台有 763 人也在關注這間👀,"6,388萬","5,888","6,388萬5,888萬",兩個以上車位
2025_11_22 22_43_28,7,https://www.sinyi.com.tw//buy/house/3320KG?breadcrumb=list,景觀綠意宅｜平等街大三房,新北市新店區平等街,公寓,46.8年,建坪 32.8,主 + 陽32.8,4樓/5樓,3房2廳1衛,有裝潢有景觀前後陽台有 329 人也在關注這間👀,"1,680萬","1,398","1,680萬1,398萬",
2025_11_22 22_43_28,7,https://www.sinyi.com.tw//buy/house/6010LH?breadcrumb=list,㊣近未來捷運精美電梯三房板橋大學城,新北市板橋區篤行路三段,大樓,25.8年,建坪 33.16,主 + 陽26.31,11樓/13樓,3房2廳2衛,有裝潢有景觀房間皆有窗有 2044 人也在關注這間👀,"1,758萬","1,530","1,758萬1,530萬",
2025_11_22 22_43_28,7,https://www.sinyi.com.tw//buy/house/6392FY?breadcrumb=list,新潤頂樓精裝雙車位美屋都峰苑,新北市新莊區中央路,大樓,12.6年,建坪 71.09,主 + 陽37.97,19樓/19樓,4房2廳2衛,有裝潢有景觀有陽台有 725 人也在關注這間👀,"5,268萬","4,580","5,268萬4,580萬",兩個以上車位
2025_11_22 22_43_28,7,https://www.sinyi.com.tw//buy/house/9262PY?breadcrumb=list,主推幸福成家三房車位日出印象,新北市汐止區新台五路二段,大樓,30.3年,建坪 47.85,主 + 陽28.12,12樓/25樓,3房2廳2衛,有陽台廁所開窗房間皆有窗有 885 人也在關注這間👀,"2,388萬","2,068","2,388萬2,068萬",坡道平面車位
2025_11_22 22_43_28,7,https://www.sinyi.com.tw//buy/house/2742LQ?breadcrumb=list,民安路上公寓大空間四房,新北市新莊區民安路,公寓,45.4年,建坪 35.26,主 + 陽35.26,4樓/5樓,4房2廳1衛,有裝潢廁所開窗近公園有 50 人也在關注這間👀,"1,488萬","1,388","1,488萬1,388萬",
2025_11_22 22_43_28,7,https://www.sinyi.com.tw//buy/house/0686RG?breadcrumb=list,機能好讚方正一樓,新北市三重區五華街,店面,46.2年,建坪 22.08,主建物18.15,1樓/4樓,3房2廳1衛,廁所開窗近公園近市場有 241 人也在關注這間👀,"1,888萬","1,558","1,888萬1,558萬",
2025_11_22 22_43_28,7,https://www.sinyi.com.tw//buy/house/5044JH?breadcrumb=list,近捷運機能方便三房,新北市新店區北宜路一段,公寓,47.5年,建坪 21.36,主建物21.36,4樓/5樓,3房2廳1衛,有裝潢有陽台房間皆有窗有 163 人也在關注這間👀,"1,480萬","1,350","1,480萬1,350萬",
2025_11_22 22_43_28,7,https://www.sinyi.com.tw//buy/house/2484TG?breadcrumb=list,Ａ９雙衛浴開窗前後陽台佳順家順,新北市林口區文化二路二段,大樓,8.3年,建坪 44.48,主 + 陽24.3,6樓/11樓,3房2廳2衛,有裝潢前後陽台有陽台有 1546 人也在關注這間👀,"2,088萬","1,988","2,088萬1,988萬",坡道平面車位
2025_11_22 22_43_28,7,https://www.sinyi.com.tw//buy/house/1057ZU?breadcrumb=list,主推⭐青年守則景觀兩房⭐青年守則,新北市汐止區建成路,大樓,27.0年,建坪 23.81,主 + 陽16.37,23樓/23樓,2房2廳1衛,有景觀有陽台房間皆有窗有 924 人也在關注這間👀,"1,538萬","1,398","1,538萬1,398萬",
2025_11_22 22_43_28,7,https://www.sinyi.com.tw//buy/house/66271F?breadcrumb=list,璀璨精美兩房車位璀璨之都,新北市五股區芳洲一路,大樓,11.1年,建坪 29.27,主 + 陽15.66,15樓/15樓,2房2廳1衛,有裝潢有景觀有陽台有 158 人也在關注這間👀,"1,398萬","1,398","1,398萬",坡道平面車位
2025_11_22 22_43_28,7,https://www.sinyi.com.tw//buy/house/7473NG?breadcrumb=list,成泰路三段華廈四房,新北市五股區成泰路三段,華廈,24.6年,建坪 46.16,主 + 陽37.02,4樓/6樓,4房2廳2衛,有裝潢前後陽台有陽台有 0 人也在關注這間👀,"1,680萬","1,680","1,680萬",
2025_11_22 22_43_28,7,https://www.sinyi.com.tw//buy/house/4830MT?breadcrumb=list,新埔捷運全新落成三房車位,新北市板橋區文德路,大樓,0.9年,建坪 47.97,主 + 陽23.55,12樓/12樓,3房2廳2衛,廁所開窗房間皆有窗警衛管理有 2533 人也在關注這間👀,"3,688萬","3,228","3,688萬3,228萬",坡道平面車位
