抓取時間,搜尋結果第幾頁,物件超連結,物件標題,地址,房屋類型,屋齡,建坪,實際坪數,所在樓層,格局,額外資訊1,額外資訊2,原始價格,目前價格,是否含車位價格,
2025_10_15 23_16_22,14,https://www.sinyi.com.tw//buy/house/WS21129HB?breadcrumb=list,綠葉街豪華電梯透天別墅,基隆市七堵區綠葉街,別墅/透天,17.1年,建坪 78.64,主 + 陽71.02,1樓/4樓,4房4廳4衛,https://www.sinyi.com.tw/buy/house/WS21129HB?breadcrumb=list,住商不動產有 18 人也在關注這間👀,有 18 人也在關注這間👀,加入最愛,"2,388",
2025_10_15 23_16_22,14,https://www.sinyi.com.tw//buy/house/XS133066HB?breadcrumb=list,麥金路低總價電梯3房,基隆市安樂區麥金路,大樓,30.3年,建坪 40.82,主 + 陽31.29,2樓/12樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS133066HB?breadcrumb=list,住商不動產有 17 人也在關注這間👀,有 17 人也在關注這間👀,加入最愛,798,
2025_10_15 23_16_22,14,https://www.sinyi.com.tw//buy/house/XS134615HB?breadcrumb=list,中正精裝海景一樓,基隆市中正區中正路,公寓,47.0年,建坪 22.46,主建物22.46,1樓/2樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS134615HB?breadcrumb=list,住商不動產有 7 人也在關注這間👀,有 7 人也在關注這間👀,加入最愛,698,
2025_10_15 23_16_22,14,https://www.sinyi.com.tw//buy/house/XS136632HB?breadcrumb=list,橘郡前區雅緻三房,基隆市安樂區麥金路,大樓,28.2年,建坪 34.32,主 + 陽25.9,2樓/12樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS136632HB?breadcrumb=list,住商不動產有 19 人也在關注這間👀,有 19 人也在關注這間👀,加入最愛,"1,190",
2025_10_15 23_16_22,14,https://www.sinyi.com.tw//buy/house/XS137571HB?breadcrumb=list,東光路透天屋,基隆市信義區東光路,別墅/透天,49.9年,建坪 23.12,主建物23.12,1-2樓/2樓,6房2廳1衛,https://www.sinyi.com.tw/buy/house/XS137571HB?breadcrumb=list,住商不動產有 7 人也在關注這間👀,有 7 人也在關注這間👀,加入最愛,768,
2025_10_15 23_16_26,15,https://www.sinyi.com.tw//buy/house/XS138168HB?breadcrumb=list,近廟口美２房,基隆市仁愛區南榮路,公寓,45.3年,建坪 16.17,主建物16.17,5樓/6樓,2房1廳1衛,https://www.sinyi.com.tw/buy/house/XS138168HB?breadcrumb=list,住商不動產有 17 人也在關注這間👀,有 17 人也在關注這間👀,加入最愛,338,
2025_10_15 23_16_26,15,https://www.sinyi.com.tw//buy/house/YS175315HB?breadcrumb=list,銘傳國中旁路邊一樓有車庫,基隆市仁愛區劉銘傳路,公寓,47.7年,建坪 26.52,主建物26.52,1樓/5樓,3房1廳1衛,https://www.sinyi.com.tw/buy/house/YS175315HB?breadcrumb=list,住商不動產有 10 人也在關注這間👀,有 10 人也在關注這間👀,(含車位價),加入最愛,其他
2025_10_15 23_16_26,15,https://www.sinyi.com.tw//buy/house/YS177290HB?breadcrumb=list,獅球路全新裝潢透天(Ⅱ),基隆市仁愛區獅球路,別墅/透天,63.1年,建坪 25.04,主建物25.04,1-2樓/2樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/YS177290HB?breadcrumb=list,住商不動產有 7 人也在關注這間👀,有 7 人也在關注這間👀,加入最愛,680,
2025_10_15 23_16_26,15,https://www.sinyi.com.tw//buy/house/ZS193003HB?breadcrumb=list,D19喜市挑高電梯華廈,基隆市安樂區中和路,大樓,28.4年,建坪 20.12,主 + 陽16.3,7樓/11樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/ZS193003HB?breadcrumb=list,住商不動產有 44 人也在關注這間👀,有 44 人也在關注這間👀,加入最愛,488,
2025_10_15 23_16_26,15,https://www.sinyi.com.tw//buy/house/XS131033HB?breadcrumb=list,德安收租三房,基隆市中山區德安路,公寓,44.8年,建坪 22.7,主建物19.66,4樓/4樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/XS131033HB?breadcrumb=list,住商不動產有 5 人也在關注這間👀,有 5 人也在關注這間👀,加入最愛,538,
2025_10_15 23_16_26,15,https://www.sinyi.com.tw//buy/house/XS133612HB?breadcrumb=list,復興氣質美三房,基隆市中山區復興路,公寓,45.0年,建坪 30.1,主 + 陽30.1,3樓/4樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS133612HB?breadcrumb=list,住商不動產有 10 人也在關注這間👀,有 10 人也在關注這間👀,加入最愛,598,
2025_10_15 23_16_26,15,https://www.sinyi.com.tw//buy/house/XS133944HB?breadcrumb=list,深美大別墅,基隆市信義區教孝街,別墅/透天,44.1年,建坪 196.84,主建物185.22,1-3樓/3樓,8房3廳6衛,https://www.sinyi.com.tw/buy/house/XS133944HB?breadcrumb=list,住商不動產有 22 人也在關注這間👀,有 22 人也在關注這間👀,加入最愛,"3,940",
2025_10_15 23_16_26,15,https://www.sinyi.com.tw//buy/house/XS134378HB?breadcrumb=list,龍都精裝三房+車位,基隆市中正區新豐街,大樓,29.3年,建坪 48.88,主 + 陽28.66,5樓/12樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS134378HB?breadcrumb=list,住商不動產有 19 人也在關注這間👀,有 19 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_16_26,15,https://www.sinyi.com.tw//buy/house/XS135073HB?breadcrumb=list,法院旁平地3樓,基隆市信義區東明路,公寓,47.0年,建坪 28,主建物24.77,3樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS135073HB?breadcrumb=list,住商不動產有 10 人也在關注這間👀,有 10 人也在關注這間👀,加入最愛,558,
2025_10_15 23_16_26,15,https://www.sinyi.com.tw//buy/house/XS138115HB?breadcrumb=list,台北E-GO(九如)A,基隆市安樂區樂利二街,大樓,26.8年,建坪 34.69,主 + 陽24.73,11樓/13樓,3房1廳2衛,https://www.sinyi.com.tw/buy/house/XS138115HB?breadcrumb=list,住商不動產有 5 人也在關注這間👀,有 5 人也在關注這間👀,加入最愛,900,
2025_10_15 23_16_26,15,https://www.sinyi.com.tw//buy/house/XS138182HB?breadcrumb=list,巴賽收租一房一廳,基隆市中正區新豐街,大樓,27.9年,建坪 16.86,主 + 陽12.66,5樓/18樓,1房1廳1衛,https://www.sinyi.com.tw/buy/house/XS138182HB?breadcrumb=list,住商不動產有 12 人也在關注這間👀,有 12 人也在關注這間👀,加入最愛,456,
2025_10_15 23_16_26,15,https://www.sinyi.com.tw//buy/house/YS120869HB?breadcrumb=list,中華路裝潢三樓,基隆市中山區中華路,公寓,44.9年,建坪 30.44,主 + 陽30.44,3樓/4樓,3房1廳1衛,https://www.sinyi.com.tw/buy/house/YS120869HB?breadcrumb=list,住商不動產有 12 人也在關注這間👀,有 12 人也在關注這間👀,加入最愛,498,
2025_10_15 23_16_26,15,https://www.sinyi.com.tw//buy/house/YS169746HB?breadcrumb=list,絕美安樂市場裝潢屋,基隆市安樂區樂一路,公寓,40.8年,建坪 23.89,主建物23.89,5樓/5樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/YS169746HB?breadcrumb=list,住商不動產有 12 人也在關注這間👀,有 12 人也在關注這間👀,加入最愛,528,
2025_10_15 23_16_26,15,https://www.sinyi.com.tw//buy/house/YS170126HB?breadcrumb=list,正榮街水噹噹景觀三房,基隆市中正區正榮街,公寓,42.3年,建坪 30.41,主 + 陽30.41,3樓/3樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/YS170126HB?breadcrumb=list,住商不動產有 19 人也在關注這間👀,有 19 人也在關注這間👀,加入最愛,598,
2025_10_15 23_16_26,15,https://www.sinyi.com.tw//buy/house/YS171692HB?breadcrumb=list,東都旁美寓+車位,基隆市安樂區基金二路,公寓,34.2年,建坪 54.13,主 + 陽44.27,5樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/YS171692HB?breadcrumb=list,住商不動產有 7 人也在關注這間👀,有 7 人也在關注這間👀,(含車位價),加入最愛,其他
2025_10_15 23_16_26,15,https://www.sinyi.com.tw//buy/house/YS172598HB?breadcrumb=list,武昌街亮麗屋,基隆市中正區武昌街,公寓,48.8年,建坪 26.09,主 + 陽26.09,4樓/4樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/YS172598HB?breadcrumb=list,住商不動產有 11 人也在關注這間👀,有 11 人也在關注這間👀,加入最愛,516,
2025_10_15 23_16_26,15,https://www.sinyi.com.tw//buy/house/YS178391HB?breadcrumb=list,百福電梯優質七套房,基隆市七堵區福一街,華廈,31.6年,建坪 35.53,主 + 陽30.36,4樓/7樓,7房1廳7衛,https://www.sinyi.com.tw/buy/house/YS178391HB?breadcrumb=list,住商不動產有 15 人也在關注這間👀,有 15 人也在關注這間👀,加入最愛,"1,698",
2025_10_15 23_16_26,15,https://www.sinyi.com.tw//buy/house/YS179414HB?breadcrumb=list,喜市前區,基隆市安樂區中和路,大樓,28.4年,建坪 34.39,主建物26.38,3-4樓/22樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/YS179414HB?breadcrumb=list,住商不動產有 15 人也在關注這間👀,有 15 人也在關注這間👀,加入最愛,598,
2025_10_15 23_16_26,15,https://www.sinyi.com.tw//buy/house/YS180722HB?breadcrumb=list,銘傳全新裝潢四房二樓,基隆市仁愛區劉銘傳路,公寓,54.5年,建坪 38.99,主建物30.11,2樓/4樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/YS180722HB?breadcrumb=list,住商不動產有 8 人也在關注這間👀,有 8 人也在關注這間👀,加入最愛,968,
2025_10_15 23_16_26,15,https://www.sinyi.com.tw//buy/house/WS57958HB?breadcrumb=list,夢悅城2金店面租售S25,基隆市中山區復興路,店面,1.7年,建坪 119.48,主 + 陽71.94,1樓/13樓,--,https://www.sinyi.com.tw/buy/house/WS57958HB?breadcrumb=list,住商不動產有 3 人也在關注這間👀,有 3 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_16_34,16,https://www.sinyi.com.tw//buy/house/WS60357HB?breadcrumb=list,御景硯港灣4房智能宅(二),基隆市中正區中正路,大樓,1.1年,建坪 54.3,主 + 陽34.39,6樓/9樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/WS60357HB?breadcrumb=list,住商不動產有 11 人也在關注這間👀,有 11 人也在關注這間👀,加入最愛,"2,175",
2025_10_15 23_16_34,16,https://www.sinyi.com.tw//buy/house/XB09330GH?breadcrumb=list,市區黃金出租透天,基隆市中正區信二路,店面,33.9年,建坪 54.54,主 + 陽54.54,1-4樓/4樓,7房7衛,https://www.sinyi.com.tw/buy/house/XB09330GH?breadcrumb=list,大家房屋有 0 人也在關注這間👀,有 0 人也在關注這間👀,加入最愛,"2,200",
2025_10_15 23_16_34,16,https://www.sinyi.com.tw//buy/house/XS133324HB?breadcrumb=list,復興邊間大2房~A,基隆市中山區復興路,公寓,42.3年,建坪 27.72,主 + 陽27.72,4樓/5樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/XS133324HB?breadcrumb=list,住商不動產有 7 人也在關注這間👀,有 7 人也在關注這間👀,加入最愛,478,
2025_10_15 23_16_34,16,https://www.sinyi.com.tw//buy/house/XS136317HB?breadcrumb=list,市區低總價3房(權利屋),基隆市仁愛區南新街,公寓,44.3年,建坪 28.38,主 + 陽28.38,4樓/4樓,3房2廳1.5衛,https://www.sinyi.com.tw/buy/house/XS136317HB?breadcrumb=list,住商不動產有 28 人也在關注這間👀,有 28 人也在關注這間👀,加入最愛,288,
2025_10_15 23_16_34,16,https://www.sinyi.com.tw//buy/house/XS137125HB?breadcrumb=list,安和一街非頂樓三房(誠可議),基隆市安樂區安和一街,公寓,45.2年,建坪 21.9,主建物21.9,4樓/5樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/XS137125HB?breadcrumb=list,住商不動產有 6 人也在關注這間👀,有 6 人也在關注這間👀,加入最愛,465,
2025_10_15 23_16_34,16,https://www.sinyi.com.tw//buy/house/XS137230HB?breadcrumb=list,信二路平地三樓,基隆市信義區信二路,公寓,53.1年,建坪 15.02,主建物15.02,3樓/4樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/XS137230HB?breadcrumb=list,住商不動產有 11 人也在關注這間👀,有 11 人也在關注這間👀,加入最愛,458,
2025_10_15 23_16_34,16,https://www.sinyi.com.tw//buy/house/YS163599HB?breadcrumb=list,新橫濱旁第一美屋,基隆市中山區復興路,公寓,42.9年,建坪 35.22,主 + 陽32.21,4樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/YS163599HB?breadcrumb=list,住商不動產有 11 人也在關注這間👀,有 11 人也在關注這間👀,加入最愛,598,
2025_10_15 23_16_34,16,https://www.sinyi.com.tw//buy/house/YS174419HB?breadcrumb=list,中平街4樓美屋(頂加),基隆市安樂區中平街,公寓,44.5年,建坪 30.86,主 + 陽30.86,4-5樓/4樓,6房4廳2衛,https://www.sinyi.com.tw/buy/house/YS174419HB?breadcrumb=list,住商不動產有 7 人也在關注這間👀,有 7 人也在關注這間👀,加入最愛,550,
2025_10_15 23_16_34,16,https://www.sinyi.com.tw//buy/house/YS178223HB?breadcrumb=list,國家新城美寓,基隆市安樂區樂利三街,公寓,44.5年,建坪 23.84,主 + 陽23.84,4樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/YS178223HB?breadcrumb=list,住商不動產有 37 人也在關注這間👀,有 37 人也在關注這間👀,加入最愛,498,
2025_10_15 23_16_34,16,https://www.sinyi.com.tw//buy/house/YS179571HB?breadcrumb=list,七堵泰安路3房,基隆市七堵區泰安路,公寓,34.1年,建坪 40.68,主 + 陽40.3,4樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/YS179571HB?breadcrumb=list,住商不動產有 13 人也在關注這間👀,有 13 人也在關注這間👀,加入最愛,658,
2025_10_15 23_16_34,16,https://www.sinyi.com.tw//buy/house/WS58275HB?breadcrumb=list,夢悅城2金店面租售S5,基隆市中山區復興路,店面,1.7年,建坪 71.01,主建物46.29,1樓/13樓,--,https://www.sinyi.com.tw/buy/house/WS58275HB?breadcrumb=list,住商不動產有 2 人也在關注這間👀,有 2 人也在關注這間👀,加入最愛,"4,297",
2025_10_15 23_16_34,16,https://www.sinyi.com.tw//buy/house/WS59100HB?breadcrumb=list,J10新橫濱富貴店面,基隆市中山區復興路,店面,1.7年,建坪 109.14,主建物63.15,1樓/13樓,1廳,https://www.sinyi.com.tw/buy/house/WS59100HB?breadcrumb=list,住商不動產有 2 人也在關注這間👀,有 2 人也在關注這間👀,加入最愛,"5,066",
2025_10_15 23_16_34,16,https://www.sinyi.com.tw//buy/house/WS60367HB?breadcrumb=list,御景硯港灣露台大戶,基隆市中正區中正路,大樓,1.1年,建坪 114.75,主 + 陽38.1,1樓/9樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/WS60367HB?breadcrumb=list,住商不動產有 16 人也在關注這間👀,有 16 人也在關注這間👀,加入最愛,"2,297",
2025_10_15 23_16_34,16,https://www.sinyi.com.tw//buy/house/XS130367HB?breadcrumb=list,基隆車站旁金店面,基隆市中山區安一路,店面,28.6年,建坪 49.31,主建物34.58,1樓/9樓,1衛,https://www.sinyi.com.tw/buy/house/XS130367HB?breadcrumb=list,住商不動產有 1 人也在關注這間👀,有 1 人也在關注這間👀,(含車位價),加入最愛,其他
2025_10_15 23_16_34,16,https://www.sinyi.com.tw//buy/house/XS132775HB?breadcrumb=list,百福大坪數優質美寓,基隆市七堵區實踐路,公寓,43.8年,建坪 36.85,主 + 陽36.85,4樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS132775HB?breadcrumb=list,住商不動產有 15 人也在關注這間👀,有 15 人也在關注這間👀,加入最愛,"1,050",
2025_10_15 23_16_34,16,https://www.sinyi.com.tw//buy/house/XS134116HB?breadcrumb=list,劉銘傳路住店,基隆市仁愛區劉銘傳路,公寓,50.6年,建坪 20.63,主建物20.63,1樓/4樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/XS134116HB?breadcrumb=list,住商不動產有 6 人也在關注這間👀,有 6 人也在關注這間👀,加入最愛,"1,050",
2025_10_15 23_16_34,16,https://www.sinyi.com.tw//buy/house/XS134538HB?breadcrumb=list,復興街獨棟透天,基隆市仁愛區復興街,別墅/透天,56.7年,建坪 25.33,主建物25.33,1-3樓/0樓,5房2廳2衛,https://www.sinyi.com.tw/buy/house/XS134538HB?breadcrumb=list,住商不動產有 27 人也在關注這間👀,有 27 人也在關注這間👀,加入最愛,789,
2025_10_15 23_16_34,16,https://www.sinyi.com.tw//buy/house/XS138240HB?breadcrumb=list,正濱國宅1樓大空間,基隆市中正區正濱路,公寓,31.2年,建坪 28.49,主建物25.51,1樓/5樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/XS138240HB?breadcrumb=list,住商不動產有 3 人也在關注這間👀,有 3 人也在關注這間👀,加入最愛,798,
2025_10_15 23_16_34,16,https://www.sinyi.com.tw//buy/house/XS138275HB?breadcrumb=list,(專)大慶超前區2樓,基隆市安樂區中和路,公寓,28.5年,建坪 32.42,主 + 陽26.24,2樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS138275HB?breadcrumb=list,住商不動產有 3 人也在關注這間👀,有 3 人也在關注這間👀,加入最愛,538,
2025_10_15 23_16_34,16,https://www.sinyi.com.tw//buy/house/XS138389HB?breadcrumb=list,西定路邊店面(住商用),基隆市中山區西定路,公寓,53.1年,建坪 15.2,主建物15.2,1樓/4樓,2房1廳1衛,https://www.sinyi.com.tw/buy/house/XS138389HB?breadcrumb=list,住商不動產有 2 人也在關注這間👀,有 2 人也在關注這間👀,加入最愛,598,
2025_10_15 23_16_38,17,https://www.sinyi.com.tw//buy/house/XS138586HB?breadcrumb=list,海洋廣場旁市區咖啡廳,基隆市仁愛區孝一路,公寓,46.9年,建坪 11.67,主建物8.29,1樓/4樓,--,https://www.sinyi.com.tw/buy/house/XS138586HB?breadcrumb=list,住商不動產有 1 人也在關注這間👀,有 1 人也在關注這間👀,加入最愛,"1,180",
2025_10_15 23_16_38,17,https://www.sinyi.com.tw//buy/house/YS169161HB?breadcrumb=list,安樂市場美裝潢屋,基隆市安樂區樂一路,公寓,40.8年,建坪 23.89,主建物23.89,5樓/5樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/YS169161HB?breadcrumb=list,住商不動產有 8 人也在關注這間👀,有 8 人也在關注這間👀,加入最愛,528,
2025_10_15 23_16_38,17,https://www.sinyi.com.tw//buy/house/YS175972HB?breadcrumb=list,東光國小前區收租五套房,基隆市信義區東信路,公寓,43.5年,建坪 24.47,主 + 陽24.47,5-6樓/5樓,5房5衛,https://www.sinyi.com.tw/buy/house/YS175972HB?breadcrumb=list,住商不動產有 9 人也在關注這間👀,有 9 人也在關注這間👀,加入最愛,538,
2025_10_15 23_16_38,17,https://www.sinyi.com.tw//buy/house/YS180330HB?breadcrumb=list,東明路奢華豪宅風1樓,基隆市信義區東明路,公寓,35.4年,建坪 36.77,主建物27.88,1樓/5樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/YS180330HB?breadcrumb=list,住商不動產有 8 人也在關注這間👀,有 8 人也在關注這間👀,加入最愛,"1,188",
2025_10_15 23_16_38,17,https://www.sinyi.com.tw//buy/house/XS132962HB?breadcrumb=list,(專)長庚商圈二巷住店,基隆市安樂區安和一街,華廈,45.5年,建坪 28.41,主建物28.41,1樓/8樓,4房2廳1.5衛,https://www.sinyi.com.tw/buy/house/XS132962HB?breadcrumb=list,住商不動產有 12 人也在關注這間👀,有 12 人也在關注這間👀,加入最愛,"1,738",
2025_10_15 23_16_38,17,https://www.sinyi.com.tw//buy/house/XS133606HB?breadcrumb=list,西定寧靜一樓,基隆市中山區西定路,公寓,58.2年,建坪 15.72,主建物15.72,1樓/2樓,2房1廳1衛,https://www.sinyi.com.tw/buy/house/XS133606HB?breadcrumb=list,住商不動產有 44 人也在關注這間👀,有 44 人也在關注這間👀,加入最愛,298,
2025_10_15 23_16_38,17,https://www.sinyi.com.tw//buy/house/XS135672HB?breadcrumb=list,經國三房美宅,基隆市中山區復興路,公寓,44.9年,建坪 27.95,主 + 陽27.95,2樓/4樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS135672HB?breadcrumb=list,住商不動產有 8 人也在關注這間👀,有 8 人也在關注這間👀,加入最愛,698,
2025_10_15 23_16_38,17,https://www.sinyi.com.tw//buy/house/XS135745HB?breadcrumb=list,培德正路邊明亮3房,基隆市信義區培德路,公寓,35.3年,建坪 32.81,主 + 陽29.99,3樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS135745HB?breadcrumb=list,住商不動產有 9 人也在關注這間👀,有 9 人也在關注這間👀,加入最愛,598,
2025_10_15 23_16_38,17,https://www.sinyi.com.tw//buy/house/XS137240HB?breadcrumb=list,夢悅3房最便宜,基隆市中山區復興路,大樓,1.7年,建坪 46.14,主 + 陽22.48,11樓/13樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS137240HB?breadcrumb=list,住商不動產有 12 人也在關注這間👀,有 12 人也在關注這間👀,(含車位價),加入最愛,其他
2025_10_15 23_16_38,17,https://www.sinyi.com.tw//buy/house/XS137407HB?breadcrumb=list,台北大鎮前區雅緻三房,基隆市安樂區基金一路,公寓,31.0年,建坪 28.07,主 + 陽24.98,4樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS137407HB?breadcrumb=list,住商不動產有 5 人也在關注這間👀,有 5 人也在關注這間👀,加入最愛,488,
2025_10_15 23_16_38,17,https://www.sinyi.com.tw//buy/house/XS137659HB?breadcrumb=list,樂一美公寓,基隆市安樂區樂一路,公寓,36.2年,建坪 28.37,主 + 陽28.37,5樓/5樓,3房1廳2衛,https://www.sinyi.com.tw/buy/house/XS137659HB?breadcrumb=list,住商不動產有 5 人也在關注這間👀,有 5 人也在關注這間👀,加入最愛,628,
2025_10_15 23_16_38,17,https://www.sinyi.com.tw//buy/house/XS137769HB?breadcrumb=list,麗景江山溫馨3房,基隆市信義區深溪路,華廈,26.7年,建坪 33.71,主 + 陽27.15,2樓/7樓,3房1廳2衛,https://www.sinyi.com.tw/buy/house/XS137769HB?breadcrumb=list,住商不動產有 5 人也在關注這間👀,有 5 人也在關注這間👀,加入最愛,738,
2025_10_15 23_16_38,17,https://www.sinyi.com.tw//buy/house/XS138153HB?breadcrumb=list,台北大鎮精美4房,基隆市安樂區基金一路,公寓,31.0年,建坪 32.67,主建物26.96,5樓/5樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/XS138153HB?breadcrumb=list,住商不動產有 2 人也在關注這間👀,有 2 人也在關注這間👀,加入最愛,468,
2025_10_15 23_16_38,17,https://www.sinyi.com.tw//buy/house/XS138925HB?breadcrumb=list,市區小透店,基隆市仁愛區孝一路,別墅/透天,73.8年,建坪 5.22,主建物5.22,1-2樓/2樓,4房2廳3衛,https://www.sinyi.com.tw/buy/house/XS138925HB?breadcrumb=list,住商不動產有 6 人也在關注這間👀,有 6 人也在關注這間👀,加入最愛,420,
2025_10_15 23_16_38,17,https://www.sinyi.com.tw//buy/house/XS139179HB?breadcrumb=list,安一路前段3樓,基隆市安樂區安一路,公寓,42.5年,建坪 21.47,主建物21.47,3樓/6樓,3房1廳1衛,https://www.sinyi.com.tw/buy/house/XS139179HB?breadcrumb=list,住商不動產有 0 人也在關注這間👀,有 0 人也在關注這間👀,加入最愛,480,
2025_10_15 23_16_38,17,https://www.sinyi.com.tw//buy/house/YS158593HB?breadcrumb=list,安樂市場旁,基隆市安樂區樂一路,公寓,36.2年,建坪 28.37,主 + 陽28.37,5樓/5樓,4房2廳3衛,https://www.sinyi.com.tw/buy/house/YS158593HB?breadcrumb=list,住商不動產有 10 人也在關注這間👀,有 10 人也在關注這間👀,加入最愛,698,
2025_10_15 23_16_38,17,https://www.sinyi.com.tw//buy/house/YS163219HB?breadcrumb=list,市區精美3房,基隆市仁愛區忠四路,公寓,38.8年,建坪 23.58,主建物22.92,4樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/YS163219HB?breadcrumb=list,住商不動產有 16 人也在關注這間👀,有 16 人也在關注這間👀,加入最愛,625,
2025_10_15 23_16_38,17,https://www.sinyi.com.tw//buy/house/YS176517HB?breadcrumb=list,復興路透天,基隆市中山區復興路,公寓,30.5年,建坪 48.37,主 + 陽42.92,1樓/1樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/YS176517HB?breadcrumb=list,住商不動產有 15 人也在關注這間👀,有 15 人也在關注這間👀,加入最愛,920,
2025_10_15 23_16_38,17,https://www.sinyi.com.tw//buy/house/OS214241HB?breadcrumb=list,田園調布景觀樓中樓,基隆市信義區福民街,華廈,5.9年,建坪 68.24,主 + 陽40.73,7樓/9樓,4房3廳3衛,https://www.sinyi.com.tw/buy/house/OS214241HB?breadcrumb=list,住商不動產有 25 人也在關注這間👀,有 25 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_16_38,17,https://www.sinyi.com.tw//buy/house/OS216650HB?breadcrumb=list,樂一路三角窗住店辦,基隆市安樂區樂一路,華廈,33.7年,建坪 35.34,主建物26.03,1樓/7樓,--,https://www.sinyi.com.tw/buy/house/OS216650HB?breadcrumb=list,住商不動產有 0 人也在關注這間👀,有 0 人也在關注這間👀,加入最愛,"1,300",
2025_10_15 23_16_43,18,https://www.sinyi.com.tw//buy/house/XS131658HB?breadcrumb=list,正濱精裝套房,基隆市中正區正濱路,公寓,31.2年,建坪 28.84,主 + 陽28.09,5樓/5樓,1房1廳1衛,https://www.sinyi.com.tw/buy/house/XS131658HB?breadcrumb=list,住商不動產有 10 人也在關注這間👀,有 10 人也在關注這間👀,加入最愛,598,
2025_10_15 23_16_43,18,https://www.sinyi.com.tw//buy/house/XS134186HB?breadcrumb=list,信義邸全新電梯3房+平車,基隆市信義區深澳坑路,華廈,1.2年,建坪 47.33,主 + 陽27.18,7樓/7樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS134186HB?breadcrumb=list,住商不動產有 18 人也在關注這間👀,有 18 人也在關注這間👀,(含車位價),加入最愛,其他
2025_10_15 23_16_43,18,https://www.sinyi.com.tw//buy/house/XS135209HB?breadcrumb=list,重新整理平價公寓,基隆市安樂區中平街,公寓,45.8年,建坪 22.19,主 + 陽22.19,3樓/4樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/XS135209HB?breadcrumb=list,住商不動產有 19 人也在關注這間👀,有 19 人也在關注這間👀,加入最愛,398,
2025_10_15 23_16_43,18,https://www.sinyi.com.tw//buy/house/XS137626HB?breadcrumb=list,水美社區11樓,基隆市中正區觀海街,大樓,26.8年,建坪 46.46,主 + 陽27.64,11樓/15樓,3房1廳2衛,https://www.sinyi.com.tw/buy/house/XS137626HB?breadcrumb=list,住商不動產有 3 人也在關注這間👀,有 3 人也在關注這間👀,(含車位價),加入最愛,其他
2025_10_15 23_16_43,18,https://www.sinyi.com.tw//buy/house/XS138314HB?breadcrumb=list,深美五期邊間透天,基隆市信義區教忠街,別墅/透天,30.9年,建坪 59.28,主 + 陽48.74,1-5樓/5樓,5房2廳3衛,https://www.sinyi.com.tw/buy/house/XS138314HB?breadcrumb=list,住商不動產有 6 人也在關注這間👀,有 6 人也在關注這間👀,加入最愛,"1,680",
2025_10_15 23_16_43,18,https://www.sinyi.com.tw//buy/house/XS138588HB?breadcrumb=list,基隆市區孝三路精華商業透天店面,基隆市仁愛區孝三路,公寓,94.8年,建坪 50.38,主建物50.38,1-3樓/3樓,--,https://www.sinyi.com.tw/buy/house/XS138588HB?breadcrumb=list,住商不動產有 1 人也在關注這間👀,有 1 人也在關注這間👀,加入最愛,"3,380",
