抓取時間,搜尋結果第幾頁,物件超連結,物件標題,地址,房屋類型,屋齡,建坪,實際坪數,所在樓層,格局,額外資訊1,原始價格,目前價格,原始及目前價格,是否含車位價格
2025_11_24 17_32_12,4,https://www.sinyi.com.tw//buy/house/3453XJ?breadcrumb=list,稀有雙併電梯華廈,高雄市鳳山區崗山北街,華廈,33.9年,建坪 34.32,主建物28.86,5樓/5樓,3房2廳2衛,有裝潢前後陽台有陽台有 687 人也在關注這間👀,738萬,738,738萬,
2025_11_24 17_32_26,5,https://www.sinyi.com.tw//buy/house/4104SL?breadcrumb=list,楠梓重劃區近捷運三房平車,高雄市楠梓區加昌路,大樓,1.2年,建坪 42.41,主 + 陽22.84,15樓/15樓,3房2廳2衛,有裝潢有景觀前後陽台有 10 人也在關注這間👀,1980萬,"1,980",1980萬,坡道平面車位
2025_11_24 17_32_26,5,https://www.sinyi.com.tw//buy/house/74353M?breadcrumb=list,生活大亨三房車位學區宅生活大亨,高雄市左營區重愛路,大樓,26.7年,建坪 38.1,主 + 陽25.28,6樓/14樓,3房2廳2衛,前後陽台有陽台房間皆有窗有 1403 人也在關注這間👀,988萬,988,988萬,坡道機械車位
2025_11_24 17_32_26,5,https://www.sinyi.com.tw//buy/house/6793QU?breadcrumb=list,近捷運高樓邊間兩房平車音樂河,高雄市橋頭區橋都路,大樓,3.0年,建坪 37.05,主 + 陽18.36,18樓/22樓,2房2廳1衛,有裝潢有景觀有陽台有 74 人也在關注這間👀,1190萬,"1,190",1190萬,坡道平面車位
2025_11_24 17_32_26,5,https://www.sinyi.com.tw//buy/house/9217RJ?breadcrumb=list,巨蛋河堤雙主臥５房平車藝墅大廈,高雄市左營區明華一路,華廈,27.9年,建坪 72.22,主 + 陽48.72,3樓/9樓,5房2廳3衛,有裝潢前後陽台有陽台有 549 人也在關注這間👀,1999萬,"1,999",1999萬,坡道平面車位
2025_11_24 17_32_26,5,https://www.sinyi.com.tw//buy/house/4079JQ?breadcrumb=list,都會公園景觀小豪宅＋車位河畔HAPPY,高雄市楠梓區德富街,大樓,6.9年,建坪 25.53,主 + 陽13.62,10樓/15樓,1房2廳1衛,有裝潢有景觀前後陽台有 868 人也在關注這間👀,838萬,838,838萬,坡道機械車位
2025_11_24 17_32_26,5,https://www.sinyi.com.tw//buy/house/2651RQ?breadcrumb=list,【首排】濕地公園平面車位樹禾苑,高雄市三民區美都路,大樓,2.4年,建坪 45.42,主 + 陽23.53,3樓/24樓,3房2廳2衛,毛胚屋有景觀前後陽台有 88 人也在關注這間👀,1928萬,"1,928",1928萬,坡道平面車位
2025_11_24 17_32_26,5,https://www.sinyi.com.tw//buy/house/47267N?breadcrumb=list,３１期溫馨成家兩房平車龍騰首席,高雄市前鎮區光華三路,大樓,19.5年,建坪 33.81,主 + 陽16.16,7樓/15樓,2房2廳1衛,有裝潢有陽台房間皆有窗有 882 人也在關注這間👀,1098萬,"1,098",1098萬,坡道平面車位
2025_11_24 17_32_26,5,https://www.sinyi.com.tw//buy/house/4590UT?breadcrumb=list,️美術梵谷經典兩房京城梵谷,高雄市鼓山區美術南三路,大樓,22.1年,建坪 24.72,主 + 陽16.76,3樓/14樓,2房2廳1衛,有陽台房間皆有窗警衛管理有 192 人也在關注這間👀,908萬,908,908萬,
2025_11_24 17_32_26,5,https://www.sinyi.com.tw//buy/house/7598JZ?breadcrumb=list,農十六現代京城｜三房平車現代京城,高雄市鼓山區明誠三路,大樓,21.1年,建坪 43.01,主 + 陽27,8樓/14樓,3房2廳2衛,有裝潢有陽台廁所開窗有 392 人也在關注這間👀,1798萬,"1,798",1798萬,坡道平面車位
2025_11_24 17_32_26,5,https://www.sinyi.com.tw//buy/house/0332MD?breadcrumb=list,蓮池潭高樓景觀舒適宅水沐蓮華,高雄市左營區左營下路,大樓,11.0年,建坪 61.26,主 + 陽30.1,11樓/13樓,2房2廳2衛,有景觀前後陽台有陽台有 462 人也在關注這間👀,1750萬,"1,750",1750萬,坡道平面車位
2025_11_24 17_32_26,5,https://www.sinyi.com.tw//buy/house/5104ML?breadcrumb=list,前鎮．隆大高樓靚三房平車鳳凰嘉鄰,高雄市前鎮區嘉陵街,大樓,21.1年,建坪 43.53,主 + 陽26.42,13樓/13樓,3房2廳2衛,有裝潢有景觀前後陽台有 1088 人也在關注這間👀,1345萬,"1,345",1345萬,坡道平面車位
2025_11_24 17_32_26,5,https://www.sinyi.com.tw//buy/house/1023MP?breadcrumb=list,左營高樓採光四房平車傑座,高雄市左營區新莊一路,大樓,26.0年,建坪 54.53,主 + 陽32.94,19樓/23樓,4房2廳2衛,有裝潢有景觀前後陽台有 1273 人也在關注這間👀,1588萬,"1,588",1588萬,坡道平面車位
2025_11_24 17_32_26,5,https://www.sinyi.com.tw//buy/house/9045KF?breadcrumb=list,都市桃源首選【微風京品】京城微風京品,高雄市左營區先勝路,大樓,18.7年,建坪 37.96,主 + 陽24.12,14樓/15樓,3房2廳2衛,有裝潢有陽台房間皆有窗有 85 人也在關注這間👀,1120萬,"1,120",1120萬,坡道機械車位
2025_11_24 17_32_26,5,https://www.sinyi.com.tw//buy/house/8886ZF?breadcrumb=list,亞歷山大福氣２房亞歷山大,高雄市鼓山區裕國街,大樓,20.2年,建坪 24.72,主 + 陽17.49,5樓/14樓,2房2廳1衛1室,有裝潢有陽台房間皆有窗有 221 人也在關注這間👀,1088萬,"1,088",1088萬,
2025_11_24 17_32_26,5,https://www.sinyi.com.tw//buy/house/7776HX?breadcrumb=list,翠華國宅大三房翠華國宅二期-乙...,高雄市左營區翠華路,大樓,25.8年,建坪 47.33,主 + 陽30.68,8樓/14樓,3房2廳2衛,有景觀前後陽台有陽台有 90 人也在關注這間👀,998萬,998,998萬,
2025_11_24 17_32_26,5,https://www.sinyi.com.tw//buy/house/3532KZ?breadcrumb=list,近建工商圈屋況佳四房平車,高雄市三民區大裕路,華廈,34.6年,建坪 57.63,主 + 陽38.69,3樓/7樓,4房2廳2衛,有裝潢前後陽台有陽台有 66 人也在關注這間👀,1280萬,"1,280",1280萬,坡道平面車位
2025_11_24 17_32_26,5,https://www.sinyi.com.tw//buy/house/4618AG?breadcrumb=list,近建工商圈三房美屋雙星報喜,高雄市三民區鼎華路,大樓,30.6年,建坪 33.9,主 + 陽28.39,7樓/19樓,3房2廳2衛,有裝潢有陽台警衛管理有 256 人也在關注這間👀,938萬,938,938萬,
2025_11_24 17_32_26,5,https://www.sinyi.com.tw//buy/house/0292AQ?breadcrumb=list,捷運宅＃捷市悅兩房有車位,高雄市楠梓區加昌路,大樓,1.2年,建坪 31.82,主 + 陽17,11樓/15樓,2房2廳1衛,有裝潢有陽台廁所開窗有 482 人也在關注這間👀,988萬,988,988萬,坡道機械車位
2025_11_24 17_32_26,5,https://www.sinyi.com.tw//buy/house/3892FV?breadcrumb=list,【學府天境】國王城堡國王城堡,高雄市鼓山區龍德路,大樓,11.4年,建坪 148.57,主 + 陽84.94,11樓/36樓,2房2廳2衛,有裝潢毛胚屋有景觀有 250 人也在關注這間👀,4950萬,"4,950",4950萬,兩個以上車位
2025_11_24 17_32_26,5,https://www.sinyi.com.tw//buy/house/3195WM?breadcrumb=list,康橋高樓成家四房平車ABC康橋大廈,高雄市苓雅區正言路,大樓,36.2年,建坪 63.56,主 + 陽43.33,14樓/16樓,4房2廳2衛,有裝潢房間皆有窗警衛管理有 882 人也在關注這間👀,1198萬,"1,198",1198萬,坡道平面車位
2025_11_24 17_32_40,6,https://www.sinyi.com.tw//buy/house/5521TV?breadcrumb=list,美麗島．新興南華商四透店,高雄市新興區南華路,店面/透天,74.7年,建坪 45.05,主建物42.07,1-2樓/2樓,2廳2衛,有裝潢有陽台廁所開窗有 208 人也在關注這間👀,1990萬,"1,990",1990萬,
2025_11_24 17_32_40,6,https://www.sinyi.com.tw//buy/house/9279FD?breadcrumb=list,大立商圈．陽台套房,高雄市前金區五福三路,套房/大樓,45.9年,建坪 9.42,主建物8.34,11樓/16樓,1房1廳1衛,有裝潢前後陽台有陽台有 1229 人也在關注這間👀,245萬,245,245萬,
2025_11_24 17_32_40,6,https://www.sinyi.com.tw//buy/house/9481XJ?breadcrumb=list,☆誠意售屋幸湖灣優質三房幸湖灣,高雄市仁武區勇全路,大樓,8.7年,建坪 33.74,主 + 陽21.97,7樓/15樓,3房2廳1衛,有裝潢廁所開窗房間皆有窗有 200 人也在關注這間👀,1180萬,"1,180",1180萬,
2025_11_24 17_32_40,6,https://www.sinyi.com.tw//buy/house/9920UX?breadcrumb=list,雙城匯首排高樓景三房平車雙城匯,高雄市鼓山區美術東四路,大樓,11.8年,建坪 89.56,主 + 陽52.65,22樓/24樓,3房2廳3衛,有裝潢有景觀有陽台有 908 人也在關注這間👀,3900萬,"3,900",3900萬,坡道平面車位
2025_11_24 17_32_40,6,https://www.sinyi.com.tw//buy/house/6666TY?breadcrumb=list,文山美大２房２衛附平車,高雄市鳳山區北賢街,大樓,3.9年,建坪 39.98,主 + 陽20.02,7樓/15樓,2房2廳2衛,有裝潢有景觀前後陽台有 1825 人也在關注這間👀,1199萬,"1,199",1199萬,坡道平面車位
2025_11_24 17_32_40,6,https://www.sinyi.com.tw//buy/house/5457GC?breadcrumb=list,三多商圈採光四房,高雄市苓雅區三多四路,華廈,48.4年,建坪 34.9,主建物34.9,7樓/7樓,4房2廳2衛,有景觀有陽台廁所開窗有 399 人也在關注這間👀,888萬,888,888萬,
2025_11_24 17_32_40,6,https://www.sinyi.com.tw//buy/house/1372US?breadcrumb=list,鳳山國中一層一戶三房美寓,高雄市鳳山區瑞進路,公寓,46.6年,建坪 28.4,主建物28.4,4樓/5樓,3房2廳2衛,有裝潢廁所開窗近公園有 6581 人也在關注這間👀,358萬,358,358萬,
2025_11_24 17_32_40,6,https://www.sinyi.com.tw//buy/house/1844VU?breadcrumb=list,觀雲Ⅱ兩房兩衛平車,高雄市小港區港平路,大樓,7.0年,建坪 41.33,主 + 陽21.47,6樓/15樓,2房2廳2衛,有裝潢有景觀前後陽台有 550 人也在關注這間👀,1098萬,"1,098",1098萬,坡道平面車位
2025_11_24 17_32_40,6,https://www.sinyi.com.tw//buy/house/0048AD?breadcrumb=list,家樂福旁輕屋齡２房車位心夢享,高雄市前鎮區景德路,華廈,8.8年,建坪 25.65,主 + 陽13.67,7樓/9樓,2房1廳1衛,有裝潢有景觀有陽台有 1030 人也在關注這間👀,898萬,898,898萬,升降機械車位
2025_11_24 17_32_40,6,https://www.sinyi.com.tw//buy/house/4672SH?breadcrumb=list,近雄中．火車站｜收租美套英雄世家,高雄市三民區建國三路,套房/大樓,31.1年,建坪 11.01,主建物7.43,8樓/12樓,1房1廳1衛,有裝潢有景觀房間皆有窗有 3195 人也在關注這間👀,258萬,258,258萬,
2025_11_24 17_32_40,6,https://www.sinyi.com.tw//buy/house/1288KQ?breadcrumb=list,康庭娃娃國高樓景四房平車康庭娃娃國,高雄市鳳山區武慶二路,大樓,29.0年,建坪 48.57,主 + 陽31.6,17樓/19樓,4房2廳2衛,有裝潢有景觀警衛管理有 426 人也在關注這間👀,1250萬,"1,250",1250萬,坡道平面車位
2025_11_24 17_32_40,6,https://www.sinyi.com.tw//buy/house/2648BS?breadcrumb=list,稀有釋出首排【悅龍灣】悅龍灣,高雄市鼓山區龍水二路,大樓,10.5年,建坪 92.6,主 + 陽52.67,14樓/24樓,3房2廳3衛,有裝潢有景觀前後陽台有 136 人也在關注這間👀,4080萬,"4,080",4080萬,兩個以上車位
2025_11_24 17_32_40,6,https://www.sinyi.com.tw//buy/house/0828PX?breadcrumb=list,高醫商圈四房車位誠心出售夢皇家,高雄市三民區慶雲街,大樓,30.0年,建坪 52.84,主 + 陽37.31,19樓/26樓,4房2廳2衛,有裝潢有景觀前後陽台有 95 人也在關注這間👀,1188萬,"1,188",1188萬,坡道機械車位
2025_11_24 17_32_40,6,https://www.sinyi.com.tw//buy/house/2150AD?breadcrumb=list,城中星２房輕鬆入手精裝戶城中星,高雄市楠梓區裕昌街,大樓,12.9年,建坪 20.84,主 + 陽14.12,7樓/15樓,2房2廳1衛,有裝潢有景觀有陽台有 134 人也在關注這間👀,688萬,688,688萬,
2025_11_24 17_32_40,6,https://www.sinyi.com.tw//buy/house/4192AQ?breadcrumb=list,文山綠景採光書香兩房車位鳳揚,高雄市鳳山區建國路三段,大樓,18.0年,建坪 27.66,主 + 陽16.55,4樓/28樓,2房2廳1衛,有裝潢有景觀有陽台有 143 人也在關注這間👀,838萬,838,838萬,坡道機械車位
2025_11_24 17_32_40,6,https://www.sinyi.com.tw//buy/house/7045CH?breadcrumb=list,仁雄商圈電梯三房平車,高雄市仁武區仁忠一街,華廈,3.3年,建坪 29.07,主 + 陽19,5樓/5樓,3房2廳2衛,前後陽台有陽台房間皆有窗有 746 人也在關注這間👀,1088萬,"1,088",1088萬,一樓平面車位
2025_11_24 17_32_40,6,https://www.sinyi.com.tw//buy/house/3186ZD?breadcrumb=list,近捷運五房平車精裝美宅,高雄市新興區復興一路,大樓,37.1年,建坪 83.04,主 + 陽66,9樓/12樓,5房2廳4衛1室,有裝潢廁所開窗警衛管理有 116 人也在關注這間👀,2418萬,"2,418",2418萬,坡道平面車位
2025_11_24 17_32_40,6,https://www.sinyi.com.tw//buy/house/2660AP?breadcrumb=list,大東高樓四房車位,高雄市鳳山區瑞興路,大樓,29.3年,建坪 41.27,主 + 陽30.19,12樓/12樓,4房2廳2衛,有裝潢有景觀有陽台有 202 人也在關注這間👀,1088萬,"1,088",1088萬,坡道機械車位
2025_11_24 17_32_40,6,https://www.sinyi.com.tw//buy/house/2119SL?breadcrumb=list,悅讀悅禾高樓裝潢四房平車,高雄市鳳山區保安二街,大樓,0.9年,建坪 43.39,主 + 陽23.21,14樓/15樓,4房2廳2衛,有裝潢有景觀前後陽台有 28 人也在關注這間👀,1758萬,"1,758",1758萬,坡道平面車位
2025_11_24 17_32_40,6,https://www.sinyi.com.tw//buy/house/9266PW?breadcrumb=list,近Ｒ１５生態園區三房車位,高雄市左營區子華路,華廈,32.0年,建坪 36.95,主 + 陽26.29,4樓/8樓,3房2廳2衛,有裝潢前後陽台有陽台有 90 人也在關注這間👀,968萬,968,968萬,坡道機械車位
2025_11_24 17_32_51,7,https://www.sinyi.com.tw//buy/house/4455FC?breadcrumb=list,美濃世紀莊園,高雄市美濃區吉山,別墅/透天,17.3年,建坪 50.82,主 + 陽50.81,1-1樓/1樓,4房2廳3衛,有裝潢廁所開窗房間皆有窗有 687 人也在關注這間👀,3400萬,"3,400",3400萬,
2025_11_24 17_32_51,7,https://www.sinyi.com.tw//buy/house/8264ZP?breadcrumb=list,芳崗左岸大兩房＋車位芳崗左岸,高雄市楠梓區大學十街,大樓,9.9年,建坪 34.02,主 + 陽18.39,6樓/15樓,2房2廳1衛,有裝潢有景觀有陽台有 229 人也在關注這間👀,1298萬,"1,298",1298萬,坡道機械車位
2025_11_24 17_32_51,7,https://www.sinyi.com.tw//buy/house/3489WZ?breadcrumb=list,武廟商圈翻新一樓車庫美寓中正綠園,高雄市苓雅區建國一路,公寓,46.0年,建坪 21.64,主建物21.64,1樓/5樓,3房2廳2衛(含加蓋1廳2衛),有裝潢廁所開窗房間皆有窗有 615 人也在關注這間👀,1180萬,"1,180",1180萬,一樓平面車位
2025_11_24 17_32_51,7,https://www.sinyi.com.tw//buy/house/7851SX?breadcrumb=list,皇苑世紀館面公園豪邸皇苑世紀館,高雄市鼓山區龍勝路,大樓,10.1年,建坪 149.39,主 + 陽87.9,4樓/28樓,3房2廳4衛,有裝潢有景觀前後陽台有 579 人也在關注這間👀,8180萬,"8,180",8180萬,兩個以上車位
2025_11_24 17_32_51,7,https://www.sinyi.com.tw//buy/house/0679TF?breadcrumb=list,永信登峰五福景觀美宅平車,高雄市新興區五福一路,大樓,23.8年,建坪 68.91,主 + 陽45.38,9樓/26樓,2房2廳1.5衛,有景觀前後陽台有陽台有 291 人也在關注這間👀,2480萬,"2,480",2480萬,坡道平面車位
2025_11_24 17_32_51,7,https://www.sinyi.com.tw//buy/house/7574GU?breadcrumb=list,達麗海天三房坡平車。專任達麗海天,高雄市楠梓區廣昌街,大樓,10.1年,建坪 54.07,主 + 陽31.18,3樓/15樓,3房2廳2衛,有裝潢前後陽台有陽台有 597 人也在關注這間👀,1550萬,"1,550",1550萬,坡道平面車位
2025_11_24 17_32_51,7,https://www.sinyi.com.tw//buy/house/9787BM?breadcrumb=list,近都會公園小資兩房平車水岸花園,高雄市橋頭區新東一街,大樓,5.7年,建坪 36.55,主 + 陽19.75,6樓/22樓,2房2廳1衛,警衛管理具垃圾處理健身房有 31 人也在關注這間👀,1098萬,"1,098",1098萬,坡道平面車位
2025_11_24 17_32_51,7,https://www.sinyi.com.tw//buy/house/93816Y?breadcrumb=list,世貿高樓層景觀商業辦公室長谷世貿大樓,高雄市三民區民族一路,辦公/大樓,33.3年,建坪 149.44,主建物73.56,46樓/50樓,1廳,有景觀房間皆有窗警衛管理有 22 人也在關注這間👀,1798萬,"1,798",1798萬,
2025_11_24 17_32_51,7,https://www.sinyi.com.tw//buy/house/56003G?breadcrumb=list,太普風光兩房平車,高雄市鳳山區中山東路,大樓,0.9年,建坪 35.26,主 + 陽18.5,7樓/15樓,2房2廳2衛,有裝潢有陽台廁所開窗有 31 人也在關注這間👀,1350萬,"1,350",1350萬,坡道平面車位
2025_11_24 17_32_51,7,https://www.sinyi.com.tw//buy/house/3661QC?breadcrumb=list,文化中心邊間２房２衛華廈,高雄市苓雅區四維二路,華廈,44.9年,建坪 32.49,主建物32.49,7樓/7樓,2房2廳2衛2室,有陽台近市場近學校有 454 人也在關注這間👀,1038萬,"1,038",1038萬,
2025_11_24 17_32_51,7,https://www.sinyi.com.tw//buy/house/3596SX?breadcrumb=list,文山景觀亮美四房平車,高雄市鳳山區北昌五街,大樓,12.4年,建坪 61.28,主 + 陽34.56,16樓/19樓,4房2廳2衛,有裝潢有景觀前後陽台有 1202 人也在關注這間👀,1498萬,"1,498",1498萬,坡道平面車位
2025_11_24 17_32_51,7,https://www.sinyi.com.tw//buy/house/2123BD?breadcrumb=list,絕．當代紀念座三房雙平車寶成當代紀念座,高雄市前金區民生二路,大樓,33.5年,建坪 87.25,主 + 陽52.66,7樓/18樓,3房2廳3衛1室,有裝潢前後陽台有陽台有 664 人也在關注這間👀,2150萬,"2,150",2150萬,兩個以上車位
2025_11_24 17_32_51,7,https://www.sinyi.com.tw//buy/house/5299FF?breadcrumb=list,日之曜高樓景觀三房平車,高雄市鳳山區北賢街,大樓,3.9年,建坪 50.23,主 + 陽25.42,15樓/15樓,3房2廳2衛,有裝潢有景觀前後陽台有 500 人也在關注這間👀,1588萬,"1,588",1588萬,坡道平面車位
2025_11_24 17_32_51,7,https://www.sinyi.com.tw//buy/house/6024PZ?breadcrumb=list,✨京典｜明星學區三房車位京城京典,高雄市鼓山區明誠三路,大樓,19.3年,建坪 37.34,主 + 陽25.65,11樓/15樓,3房2廳2衛,有裝潢有景觀有陽台有 597 人也在關注這間👀,1868萬,"1,868",1868萬,坡道機械車位
2025_11_24 17_32_51,7,https://www.sinyi.com.tw//buy/house/7652VV?breadcrumb=list,亞灣海景美宅平車繽海,高雄市苓雅區三多四路,大樓,2.0年,建坪 22.04,主 + 陽11.34,15樓/15樓,1房1廳1衛,有裝潢廁所開窗警衛管理有 533 人也在關注這間👀,998萬,998,998萬,坡道平面車位
2025_11_24 17_32_51,7,https://www.sinyi.com.tw//buy/house/7132TW?breadcrumb=list,近捷運三面採光挑高三房時代爵邸,高雄市左營區文康路,大樓,28.0年,建坪 29.82,主 + 陽22.17,6樓/13樓,3房2廳2衛,有裝潢前後陽台有陽台有 598 人也在關注這間👀,1088萬,"1,088",1088萬,
2025_11_24 17_32_51,7,https://www.sinyi.com.tw//buy/house/7551MC?breadcrumb=list,近市場百貨機能好四房平車龍庭麗景,高雄市左營區至聖路,大樓,36.4年,建坪 56.13,主 + 陽37.86,4樓/14樓,4房2廳2衛,有裝潢前後陽台有陽台有 67 人也在關注這間👀,1980萬,"1,980",1980萬,坡道平面車位
2025_11_24 17_32_51,7,https://www.sinyi.com.tw//buy/house/6283SQ?breadcrumb=list,誠售美術館首排三房平車美術白天鵝,高雄市鼓山區美術東四路,大樓,2.2年,建坪 37.88,主 + 陽19.97,10樓/24樓,3房2廳2衛,有裝潢有景觀有陽台有 3215 人也在關注這間👀,1868萬,"1,868",1868萬,坡道平面車位
2025_11_24 17_32_51,7,https://www.sinyi.com.tw//buy/house/3330WK?breadcrumb=list,太普美術海雙平車藝術灣美術海,高雄市左營區崇實路,大樓,1.9年,建坪 74.27,主 + 陽40.76,3樓/28樓,3房2廳2衛,廁所開窗房間皆有窗警衛管理有 588 人也在關注這間👀,2888萬,"2,888",2888萬,兩個以上車位
