抓取時間,搜尋結果第幾頁,物件超連結,物件標題,地址,房屋類型,屋齡,建坪,實際坪數,所在樓層,格局,額外資訊1,額外資訊2,原始價格,目前價格,是否含車位價格,
2025_10_16 01_09_43,13,https://www.sinyi.com.tw//buy/house/7499TQ?breadcrumb=list,雙城國小黃金３樓３房美寓,新北市新店區安康路三段,公寓,41.9年,建坪 26.21,主 + 陽26.21,3樓/4樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/7499TQ?breadcrumb=list,前後陽台有陽台房間皆有窗有 1263 人也在關注這間👀,有 1263 人也在關注這間👀,968萬,688,
2025_10_16 01_09_43,13,https://www.sinyi.com.tw//buy/house/5207WD?breadcrumb=list,大視界仁愛特區私藏好邸大視界（仁愛社區...,新北市蘆洲區仁愛街,華廈,25.5年,建坪 44.98,主 + 陽36.05,7樓/9樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/5207WD?breadcrumb=list,有裝潢有景觀有陽台有 539 人也在關注這間👀,有 539 人也在關注這間👀,"2,698萬","2,498",
2025_10_16 01_09_43,13,https://www.sinyi.com.tw//buy/house/2137KV?breadcrumb=list,中正南路公寓大戶,新北市三重區中正南路,公寓,39.3年,建坪 40.65,主 + 陽40.66,2樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/2137KV?breadcrumb=list,有裝潢有陽台近公園有 178 人也在關注這間👀,有 178 人也在關注這間👀,"1,980萬","1,880",
2025_10_16 01_09_43,13,https://www.sinyi.com.tw//buy/house/0475XM?breadcrumb=list,陸光新城３房車位陸光新城-A區(...,新北市五股區六合街,華廈,17.2年,建坪 57.03,主 + 陽34.47,4樓/8樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/0475XM?breadcrumb=list,前後陽台有陽台廁所開窗有 613 人也在關注這間👀,有 613 人也在關注這間👀,"1,880萬","1,680",坡道平面車位
2025_10_16 01_09_49,14,https://www.sinyi.com.tw//buy/house/0142TC?breadcrumb=list,專任稀有百世達兩房合康百世達,新北市新莊區民安西路,大樓,19.1年,建坪 25.88,主 + 陽19.03,6樓/14樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/0142TC?breadcrumb=list,有裝潢有陽台廁所開窗有 489 人也在關注這間👀,有 489 人也在關注這間👀,"1,668萬","1,598",
2025_10_16 01_09_49,14,https://www.sinyi.com.tw//buy/house/8967RN?breadcrumb=list,稀有超花●邊間三房雙車位超級花園,新北市汐止區樟樹二路,大樓,9.2年,建坪 46.28,主 + 陽19.52,2樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/8967RN?breadcrumb=list,有裝潢有陽台房間皆有窗有 162 人也在關注這間👀,有 162 人也在關注這間👀,(含車位價),加入最愛,兩個以上車位
2025_10_16 01_09_49,14,https://www.sinyi.com.tw//buy/house/0537CW?breadcrumb=list,峇里森境逸居四房平面車位鷺江悅容,新北市蘆洲區長興路,大樓,20.2年,建坪 58.01,主 + 陽35.79,4樓/13樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/0537CW?breadcrumb=list,有陽台廁所開窗房間皆有窗有 867 人也在關注這間👀,有 867 人也在關注這間👀,"3,988萬","3,700",坡道平面車位
2025_10_16 01_09_49,14,https://www.sinyi.com.tw//buy/house/8333UR?breadcrumb=list,頂溪站新時代溫馨成家新時代,新北市永和區中山路一段,大樓/套房,15.1年,建坪 17.61,主 + 陽11.6,10樓/15樓,1房1廳1衛,https://www.sinyi.com.tw/buy/house/8333UR?breadcrumb=list,有裝潢有景觀有陽台有 62 人也在關注這間👀,有 62 人也在關注這間👀,加入最愛,"1,580",
2025_10_16 01_09_49,14,https://www.sinyi.com.tw//buy/house/1821FQ?breadcrumb=list,茄苳華城Ａ棟山景茄苳華城,新北市汐止區茄苳路,辦公/大樓,27.1年,建坪 52.55,主 + 陽38.28,14樓/18樓,3房2廳2衛1室,https://www.sinyi.com.tw/buy/house/1821FQ?breadcrumb=list,有景觀前後陽台有陽台有 116 人也在關注這間👀,有 116 人也在關注這間👀,(含車位價),加入最愛,坡道機械車位
2025_10_16 01_09_49,14,https://www.sinyi.com.tw//buy/house/8743AM?breadcrumb=list,未來捷運電梯四房翠庭華廈,新北市中和區員山路,華廈,35.3年,建坪 57.99,主 + 陽47.73,6樓/7樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/8743AM?breadcrumb=list,有裝潢有景觀前後陽台有 385 人也在關注這間👀,有 385 人也在關注這間👀,"3,580萬","2,980",
2025_10_16 01_09_49,14,https://www.sinyi.com.tw//buy/house/0745GJ?breadcrumb=list,文化南３樓邊間公寓,新北市三重區文化南路,公寓,45.9年,建坪 23.29,主 + 陽23.3,3樓/4樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/0745GJ?breadcrumb=list,有裝潢前後陽台有陽台有 989 人也在關注這間👀,有 989 人也在關注這間👀,"1,398萬","1,198",
2025_10_16 01_09_49,14,https://www.sinyi.com.tw//buy/house/2304TF?breadcrumb=list,稀有茄苳之祿三房車位茄苳之祿,新北市汐止區茄苳路,大樓,25.0年,建坪 36.65,主 + 陽26.26,13樓/13樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/2304TF?breadcrumb=list,有裝潢前後陽台有陽台有 342 人也在關注這間👀,有 342 人也在關注這間👀,"1,705萬","1,588",坡道機械車位
2025_10_16 01_09_49,14,https://www.sinyi.com.tw//buy/house/8422FT?breadcrumb=list,坐擁未來行政中心絕世好宅台北捷座,新北市三重區重新路五段,大樓,6.6年,建坪 19.58,主 + 陽9.37,2樓/13樓,1房1廳1衛,https://www.sinyi.com.tw/buy/house/8422FT?breadcrumb=list,有裝潢有陽台房間皆有窗有 2331 人也在關注這間👀,有 2331 人也在關注這間👀,"1,498萬","1,368",塔式車位
2025_10_16 01_09_49,14,https://www.sinyi.com.tw//buy/house/9927DV?breadcrumb=list,春大地大空間附車位台北春大地,新北市蘆洲區永樂街,大樓,31.0年,建坪 52.34,主 + 陽28.22,3樓/14樓,4房2廳2衛1室(含加蓋1房1室),https://www.sinyi.com.tw/buy/house/9927DV?breadcrumb=list,有裝潢房間皆有窗警衛管理有 594 人也在關注這間👀,有 594 人也在關注這間👀,"2,580萬","2,300",坡道平面車位
2025_10_16 01_09_49,14,https://www.sinyi.com.tw//buy/house/90106Z?breadcrumb=list,台北帝王精美四房台北帝王,新北市新莊區永樂街,華廈,35.8年,建坪 51.72,主 + 陽42.4,5樓/7樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/90106Z?breadcrumb=list,有裝潢有陽台房間皆有窗有 91 人也在關注這間👀,有 91 人也在關注這間👀,加入最愛,"2,860",
2025_10_16 01_09_49,14,https://www.sinyi.com.tw//buy/house/8209YB?breadcrumb=list,漢寶双星精品宅漢寶双星,新北市中和區民利街,大樓,4.9年,建坪 24.62,主 + 陽16.19,7樓/15樓,1房2廳1衛,https://www.sinyi.com.tw/buy/house/8209YB?breadcrumb=list,有景觀前後陽台有陽台有 39 人也在關注這間👀,有 39 人也在關注這間👀,加入最愛,"1,588",
2025_10_16 01_09_49,14,https://www.sinyi.com.tw//buy/house/5300CQ?breadcrumb=list,三荷院寧靜朝南前庭後院三荷院,新北市淡水區北新路,華廈,16.0年,建坪 45.69,主 + 陽27.29,1樓/7樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/5300CQ?breadcrumb=list,有裝潢有景觀前後陽台有 745 人也在關注這間👀,有 745 人也在關注這間👀,"1,820萬","1,668",坡道平面車位
2025_10_16 01_09_49,14,https://www.sinyi.com.tw//buy/house/6385WC?breadcrumb=list,芬蘭極光漂亮大空間麗寶北歐莊園-芬...,新北市板橋區華江一路,辦公/大樓,2.8年,建坪 43.46,主 + 陽20.15,2樓/18樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/6385WC?breadcrumb=list,有裝潢有陽台房間皆有窗有 86 人也在關注這間👀,有 86 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_16 01_09_49,14,https://www.sinyi.com.tw//buy/house/1957RV?breadcrumb=list,板橋好空間好樓層,新北市板橋區建國街,公寓,52.3年,建坪 22.61,主 + 陽22.61,2樓/4樓,1廳1衛,https://www.sinyi.com.tw/buy/house/1957RV?breadcrumb=list,前後陽台有陽台廁所開窗有 551 人也在關注這間👀,有 551 人也在關注這間👀,"1,388萬","1,306",
2025_10_16 01_09_49,14,https://www.sinyi.com.tw//buy/house/0310WS?breadcrumb=list,景安高樓成家兩房坡平車位宏璽新世界,新北市中和區景平路,大樓,28.4年,建坪 35.41,主 + 陽24.55,10樓/17樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/0310WS?breadcrumb=list,有裝潢有景觀前後陽台有 396 人也在關注這間👀,有 396 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_16 01_09_49,14,https://www.sinyi.com.tw//buy/house/0141TF?breadcrumb=list,府中一層一戶華夏,新北市板橋區南雅西路一段,華廈,30.6年,建坪 45.54,主 + 陽41.62,6樓/7樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/0141TF?breadcrumb=list,有裝潢有景觀前後陽台有 138 人也在關注這間👀,有 138 人也在關注這間👀,加入最愛,"2,698",
2025_10_16 01_09_49,14,https://www.sinyi.com.tw//buy/house/6219DG?breadcrumb=list,凡登精裝四房車位歐洲村-凡登,新北市新莊區立信一街,大樓,15.8年,建坪 53.17,主 + 陽29.87,8樓/13樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/6219DG?breadcrumb=list,有裝潢有陽台廁所開窗有 795 人也在關注這間👀,有 795 人也在關注這間👀,"3,380萬","3,110",坡道平面車位
2025_10_16 01_09_49,14,https://www.sinyi.com.tw//buy/house/1160DZ?breadcrumb=list,ＹＥＳ近捷運˙兩房景觀宅YES歐洲,新北市三峽區三樹路,大樓,20.9年,建坪 31.09,主 + 陽19.14,14樓/15樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/1160DZ?breadcrumb=list,有裝潢有景觀有陽台有 372 人也在關注這間👀,有 372 人也在關注這間👀,"1,598萬","1,458",坡道機械車位
2025_10_16 01_09_49,14,https://www.sinyi.com.tw//buy/house/5248HW?breadcrumb=list,家樂福Ｕ未來高樓中庭美景遠雄U未來,新北市林口區文化三路二段,大樓,17.2年,建坪 57.23,主 + 陽30.41,16樓/19樓,2房2廳2衛,https://www.sinyi.com.tw/buy/house/5248HW?breadcrumb=list,有裝潢有景觀有陽台有 105 人也在關注這間👀,有 105 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_16 01_09_55,15,https://www.sinyi.com.tw//buy/house/7350TG?breadcrumb=list,府中近捷運電梯華廈,新北市板橋區大華街,華廈,0.8年,建坪 24.58,主 + 陽15.76,3樓/5樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/7350TG?breadcrumb=list,有裝潢前後陽台有陽台有 891 人也在關注這間👀,有 891 人也在關注這間👀,"1,938萬","1,850",
2025_10_16 01_09_55,15,https://www.sinyi.com.tw//buy/house/1970KM?breadcrumb=list,大賺界美妝三房大賺界,新北市土城區樂利街,大樓,31.6年,建坪 37.03,主 + 陽35.05,8樓/12樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/1970KM?breadcrumb=list,有裝潢有陽台警衛管理有 249 人也在關注這間👀,有 249 人也在關注這間👀,加入最愛,"2,698",
2025_10_16 01_09_55,15,https://www.sinyi.com.tw//buy/house/3394UW?breadcrumb=list,鴻金寶三房兩衛邊間,新北市新莊區民安路,公寓,40.0年,建坪 28.75,主 + 陽28.75,3樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/3394UW?breadcrumb=list,有裝潢前後陽台有陽台有 707 人也在關注這間👀,有 707 人也在關注這間👀,"1,288萬","1,198",
2025_10_16 01_09_55,15,https://www.sinyi.com.tw//buy/house/0387YZ?breadcrumb=list,甲山林天廈四房雙車位名邸甲山林天廈,新北市汐止區大同路二段,大樓,13.8年,建坪 97.91,主 + 陽59.25,5樓/29樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/0387YZ?breadcrumb=list,有裝潢前後陽台有陽台有 407 人也在關注這間👀,有 407 人也在關注這間👀,"5,580萬","5,300",兩個以上車位
2025_10_16 01_09_55,15,https://www.sinyi.com.tw//buy/house/0891WJ?breadcrumb=list,小資宅最愛。２房坡平車位仁仁愛,新北市三重區仁義街,大樓,4.6年,建坪 32.69,主 + 陽14.23,13樓/15樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/0891WJ?breadcrumb=list,有裝潢有景觀前後陽台有 2000 人也在關注這間👀,有 2000 人也在關注這間👀,"1,980萬","1,850",坡道平面車位
2025_10_16 01_09_55,15,https://www.sinyi.com.tw//buy/house/3076QP?breadcrumb=list,★園頂尊邸｜中庭邊間四房園頂,新北市新店區中興路二段,大樓,8.6年,建坪 68.08,主 + 陽37.57,10樓/26樓,4房2廳2衛1室,https://www.sinyi.com.tw/buy/house/3076QP?breadcrumb=list,有裝潢前後陽台有陽台有 132 人也在關注這間👀,有 132 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_16 01_09_55,15,https://www.sinyi.com.tw//buy/house/3425NY?breadcrumb=list,七張高樓採光美屋車位園頂,新北市新店區中興路二段,大樓,8.6年,建坪 35.7,主 + 陽17.25,22樓/26樓,1房2廳1衛,https://www.sinyi.com.tw/buy/house/3425NY?breadcrumb=list,有裝潢有景觀有陽台有 1299 人也在關注這間👀,有 1299 人也在關注這間👀,"2,588萬","2,428",坡道平面車位
2025_10_16 01_09_55,15,https://www.sinyi.com.tw//buy/house/9982HJ?breadcrumb=list,陽光ＰＡＲＫ露臺辦公室陽光PARK,新北市新店區安興路,辦公/大樓,9.5年,建坪 37.71,主 + 陽20.09,2樓/14樓,1廳0.5衛,https://www.sinyi.com.tw/buy/house/9982HJ?breadcrumb=list,有裝潢有陽台警衛管理有 205 人也在關注這間👀,有 205 人也在關注這間👀,"1,668萬","1,568",坡道平面車位
2025_10_16 01_09_55,15,https://www.sinyi.com.tw//buy/house/9787SU?breadcrumb=list,永和區公所雙陽台公寓三樓,新北市永和區豫溪街,公寓,39.1年,建坪 32.34,主 + 陽30.22,3樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/9787SU?breadcrumb=list,有裝潢有景觀前後陽台有 1209 人也在關注這間👀,有 1209 人也在關注這間👀,"1,980萬","1,680",
2025_10_16 01_09_55,15,https://www.sinyi.com.tw//buy/house/1510DB?breadcrumb=list,【岳泰峰碩】金選景觀三房岳泰峰碩,新北市淡水區八勢一街,大樓,1.3年,建坪 54.66,主 + 陽28.69,9樓/23樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/1510DB?breadcrumb=list,毛胚屋有景觀有陽台有 685 人也在關注這間👀,有 685 人也在關注這間👀,"2,688萬","2,368",坡道平面車位
2025_10_16 01_09_55,15,https://www.sinyi.com.tw//buy/house/2671PJ?breadcrumb=list,歐洲村藝術國寶歐洲村-藝術國寶,新北市新莊區中平路,大樓,18.8年,建坪 54.29,主 + 陽33.58,6樓/13樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/2671PJ?breadcrumb=list,有裝潢前後陽台有陽台有 560 人也在關注這間👀,有 560 人也在關注這間👀,"3,200萬","2,980",坡道平面車位
2025_10_16 01_09_55,15,https://www.sinyi.com.tw//buy/house/2718ZU?breadcrumb=list,２＋１房這間讚美景天空之邑,新北市五股區新五路二段,大樓,2.1年,建坪 29.38,主 + 陽13.78,14樓/24樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/2718ZU?breadcrumb=list,有陽台警衛管理具垃圾處理有 6340 人也在關注這間👀,有 6340 人也在關注這間👀,"1,598萬","1,468",坡道平面車位
2025_10_16 01_09_55,15,https://www.sinyi.com.tw//buy/house/8441KC?breadcrumb=list,五股陸光好視野美屋陸光新城-A區(...,新北市五股區六合街,大樓,17.2年,建坪 56.85,主 + 陽34.3,3樓/11樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/8441KC?breadcrumb=list,有裝潢有景觀前後陽台有 381 人也在關注這間👀,有 381 人也在關注這間👀,"1,838萬","1,700",坡道平面車位
2025_10_16 01_09_55,15,https://www.sinyi.com.tw//buy/house/3678BF?breadcrumb=list,江子翠｜靜巷壹樓空間,新北市板橋區萬板路,辦公,36.4年,建坪 33.31,主建物31.02,1樓/5樓,5房3廳2衛(含加蓋1房1廳),https://www.sinyi.com.tw/buy/house/3678BF?breadcrumb=list,有裝潢前後陽台有陽台有 775 人也在關注這間👀,有 775 人也在關注這間👀,"2,980萬","2,498",
2025_10_16 01_09_55,15,https://www.sinyi.com.tw//buy/house/7563TR?breadcrumb=list,西雲皇家低公設大四房車位,新北市五股區西雲路,華廈,33.6年,建坪 48.35,主 + 陽37.66,2樓/7樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/7563TR?breadcrumb=list,有裝潢有陽台廁所開窗有 229 人也在關注這間👀,有 229 人也在關注這間👀,"1,698萬","1,550",坡道機械車位
2025_10_16 01_09_55,15,https://www.sinyi.com.tw//buy/house/07941Q?breadcrumb=list,寶徠花園顛峰經典寶徠花園,新北市新店區寶橋路,大樓,12.0年,建坪 151.71,主 + 陽73.52,28樓/28樓,4房2廳4衛2室,https://www.sinyi.com.tw/buy/house/07941Q?breadcrumb=list,有裝潢有景觀前後陽台有 452 人也在關注這間👀,有 452 人也在關注這間👀,"11,800萬","11,000",兩個以上車位
2025_10_16 01_09_55,15,https://www.sinyi.com.tw//buy/house/9282CY?breadcrumb=list,青年守則景觀宏闊美屋青年守則,新北市汐止區建成路,大樓,26.9年,建坪 38.28,主 + 陽29.67,10樓/24樓,2房2廳2衛1室,https://www.sinyi.com.tw/buy/house/9282CY?breadcrumb=list,有裝潢有景觀前後陽台有 152 人也在關注這間👀,有 152 人也在關注這間👀,加入最愛,"1,880",
2025_10_16 01_09_55,15,https://www.sinyi.com.tw//buy/house/7529KQ?breadcrumb=list,嘉年華藝韻美學豪邸全球嘉年華,新北市蘆洲區永樂街,大樓,27.9年,建坪 55.19,主 + 陽34.35,2樓/14樓,3房2廳2衛1室,https://www.sinyi.com.tw/buy/house/7529KQ?breadcrumb=list,有裝潢有景觀有陽台有 429 人也在關注這間👀,有 429 人也在關注這間👀,"3,068萬","2,880",坡道平面車位
2025_10_16 01_09_55,15,https://www.sinyi.com.tw//buy/house/6187JU?breadcrumb=list,長興世家寬敞邊間大四房長興世家,新北市蘆洲區長興路,華廈,17.5年,建坪 54.59,主 + 陽34.82,4樓/7樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/6187JU?breadcrumb=list,有裝潢有景觀前後陽台有 400 人也在關注這間👀,有 400 人也在關注這間👀,"3,650萬","3,280",坡道平面車位
2025_10_16 01_09_55,15,https://www.sinyi.com.tw//buy/house/7599UD?breadcrumb=list,專任樺福水悅高樓２房樺福水悅,新北市永和區環河西路一段,大樓,15.2年,建坪 24.38,主 + 陽17.19,10樓/27樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/7599UD?breadcrumb=list,有裝潢有陽台廁所開窗有 1737 人也在關注這間👀,有 1737 人也在關注這間👀,"1,790萬","1,688",
2025_10_16 01_10_00,16,https://www.sinyi.com.tw//buy/house/8518XL?breadcrumb=list,專任新站歐洲兩房坡平車位新站歐洲,新北市板橋區南雅東路,大樓,18.2年,建坪 34.04,主 + 陽17.68,5樓/15樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/8518XL?breadcrumb=list,有裝潢有陽台房間皆有窗有 946 人也在關注這間👀,有 946 人也在關注這間👀,"2,350萬","2,188",坡道平面車位
2025_10_16 01_10_00,16,https://www.sinyi.com.tw//buy/house/1999HG?breadcrumb=list,稀有西班牙水花園方正二房西班牙水花園,新北市三重區中正北路,大樓,17.7年,建坪 23.86,主 + 陽17.48,8樓/17樓,2房1廳1衛,https://www.sinyi.com.tw/buy/house/1999HG?breadcrumb=list,有裝潢有景觀有陽台有 1159 人也在關注這間👀,有 1159 人也在關注這間👀,"1,780萬","1,698",
2025_10_16 01_10_00,16,https://www.sinyi.com.tw//buy/house/5009SZ?breadcrumb=list,稀有龍安天下大三房龍安天下,新北市新莊區龍安路,大樓,32.6年,建坪 36.4,主 + 陽32.17,6樓/14樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/5009SZ?breadcrumb=list,有裝潢前後陽台有陽台有 1404 人也在關注這間👀,有 1404 人也在關注這間👀,"1,800萬","1,688",
2025_10_16 01_10_00,16,https://www.sinyi.com.tw//buy/house/6150XK?breadcrumb=list,稀有釋出明房明廳佳昌大都會,新北市新莊區明中街,華廈,28.4年,建坪 23.46,主 + 陽17.03,5樓/8樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/6150XK?breadcrumb=list,有裝潢前後陽台有陽台有 1342 人也在關注這間👀,有 1342 人也在關注這間👀,"1,598萬","1,500",
2025_10_16 01_10_00,16,https://www.sinyi.com.tw//buy/house/3312AC?breadcrumb=list,泰順事事如意四樓美寓,新北市新莊區泰順街,公寓,50.4年,建坪 23.21,主 + 陽23.22,4樓/4樓,5房3廳2衛(含加蓋3房1廳1衛),https://www.sinyi.com.tw/buy/house/3312AC?breadcrumb=list,有裝潢有陽台廁所開窗有 139 人也在關注這間👀,有 139 人也在關注這間👀,"1,350萬","1,188",
2025_10_16 01_10_00,16,https://www.sinyi.com.tw//buy/house/0607YW?breadcrumb=list,⭐【鄉林山匯】山河景高樓鄉林山海滙-山滙...,新北市淡水區八勢路,大樓,7.4年,建坪 81.26,主 + 陽44.53,20樓/21樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/0607YW?breadcrumb=list,毛胚屋有景觀前後陽台有 147 人也在關注這間👀,有 147 人也在關注這間👀,"4,588萬","4,380",坡道平面車位
2025_10_16 01_10_00,16,https://www.sinyi.com.tw//buy/house/6254MK?breadcrumb=list,稀有御中央明亮大３房御中央,新北市新店區中央三街,大樓,10.7年,建坪 63.09,主 + 陽34.57,7樓/12樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/6254MK?breadcrumb=list,有裝潢前後陽台有陽台有 476 人也在關注這間👀,有 476 人也在關注這間👀,"4,998萬","4,688",升降機械車位
2025_10_16 01_10_00,16,https://www.sinyi.com.tw//buy/house/7958LJ?breadcrumb=list,捷運高樓欣聯單身貴族欣聯大心,新北市中和區景平路,大樓,2.8年,建坪 18.73,主 + 陽11.29,14樓/14樓,1房1廳1衛,https://www.sinyi.com.tw/buy/house/7958LJ?breadcrumb=list,有裝潢有景觀有陽台有 932 人也在關注這間👀,有 932 人也在關注這間👀,"1,650萬","1,480",
2025_10_16 01_10_00,16,https://www.sinyi.com.tw//buy/house/5789GZ?breadcrumb=list,漢諾瓦郡明亮大空間美邸漢諾瓦郡,新北市汐止區忠孝東路,大樓,35.0年,建坪 37.34,主 + 陽33.34,12樓/12樓,4房2廳3衛(含加蓋1房1廳1衛),https://www.sinyi.com.tw/buy/house/5789GZ?breadcrumb=list,有裝潢有景觀有陽台有 86 人也在關注這間👀,有 86 人也在關注這間👀,加入最愛,"2,180",
2025_10_16 01_10_00,16,https://www.sinyi.com.tw//buy/house/2867SB?breadcrumb=list,富江翠輕奢華採光高樓兩房富江翠,新北市板橋區中正路,大樓,3.9年,建坪 37.35,主 + 陽16.77,17樓/23樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/2867SB?breadcrumb=list,有裝潢有景觀有陽台有 237 人也在關注這間👀,有 237 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_16 01_10_00,16,https://www.sinyi.com.tw//buy/house/4160KJ?breadcrumb=list,南勢角台科大金店面,新北市中和區忠孝街,店面,38.6年,建坪 54.73,主建物37.91,1-2樓/5樓,3房3廳2衛1室(含加蓋1室),https://www.sinyi.com.tw/buy/house/4160KJ?breadcrumb=list,三角窗有裝潢有陽台有 155 人也在關注這間👀,有 155 人也在關注這間👀,"4,380萬","3,880",
2025_10_16 01_10_00,16,https://www.sinyi.com.tw//buy/house/0193BV?breadcrumb=list,未來城美屋釋出遠雄未來城二期,新北市林口區文化三路一段,大樓,18.2年,建坪 56.72,主 + 陽35.52,17樓/19樓,2房2廳2衛1室,https://www.sinyi.com.tw/buy/house/0193BV?breadcrumb=list,有裝潢有景觀前後陽台有 91 人也在關注這間👀,有 91 人也在關注這間👀,"2,998萬","2,950",坡道平面車位
2025_10_16 01_10_00,16,https://www.sinyi.com.tw//buy/house/4260CR?breadcrumb=list,新橫濱制震朝南景觀三房新橫濱,新北市淡水區新市一路三段,大樓,15.8年,建坪 44.13,主 + 陽24.88,15樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/4260CR?breadcrumb=list,有裝潢有景觀前後陽台有 169 人也在關注這間👀,有 169 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_16 01_10_00,16,https://www.sinyi.com.tw//buy/house/8383GS?breadcrumb=list,元氣高樓邊間採光視野俱全元氣大鎮,新北市中和區中山路三段,辦公/大樓,17.4年,建坪 37.33,主 + 陽27.5,10樓/19樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/8383GS?breadcrumb=list,有裝潢有陽台廁所開窗有 35 人也在關注這間👀,有 35 人也在關注這間👀,"2,230萬","2,198",
2025_10_16 01_10_00,16,https://www.sinyi.com.tw//buy/house/6315MV?breadcrumb=list,三民路一樓美麗大空間,新北市新店區三民路,公寓,52.7年,建坪 20.82,主建物20.82,1樓/4樓,3房2廳2衛(含加蓋1衛),https://www.sinyi.com.tw/buy/house/6315MV?breadcrumb=list,有裝潢前後陽台有陽台有 71 人也在關注這間👀,有 71 人也在關注這間👀,加入最愛,"2,498",
2025_10_16 01_10_00,16,https://www.sinyi.com.tw//buy/house/3705XJ?breadcrumb=list,新埔捷運換屋首選大空間文化勳章,新北市板橋區文化路二段,大樓,30.4年,建坪 62.58,主 + 陽39.87,9樓/25樓,5房2廳1衛1室(含加蓋1房),https://www.sinyi.com.tw/buy/house/3705XJ?breadcrumb=list,有景觀有陽台房間皆有窗有 585 人也在關注這間👀,有 585 人也在關注這間👀,"4,128萬","3,920",坡道平面車位
2025_10_16 01_10_00,16,https://www.sinyi.com.tw//buy/house/8139PC?breadcrumb=list,天下為公三面採光三房天下為公,新北市中和區民德路,大樓,30.9年,建坪 38.79,主 + 陽32.27,6樓/16樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/8139PC?breadcrumb=list,有裝潢有陽台廁所開窗有 303 人也在關注這間👀,有 303 人也在關注這間👀,"2,180萬","2,080",
2025_10_16 01_10_00,16,https://www.sinyi.com.tw//buy/house/2821HQ?breadcrumb=list,映象超質感景觀三房映象太和,新北市中和區建康路,大樓,6.6年,建坪 36.78,主 + 陽23.09,14樓/27樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/2821HQ?breadcrumb=list,有裝潢有景觀前後陽台有 1113 人也在關注這間👀,有 1113 人也在關注這間👀,"3,188萬","2,998",
2025_10_16 01_10_00,16,https://www.sinyi.com.tw//buy/house/6791ZF?breadcrumb=list,生活有光心苑有家,新北市淡水區濱海路二段,大樓,1.4年,建坪 44.29,主 + 陽22.25,6樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/6791ZF?breadcrumb=list,前後陽台有陽台房間皆有窗有 741 人也在關注這間👀,有 741 人也在關注這間👀,"1,568萬","1,398",坡道平面車位
2025_10_16 01_10_00,16,https://www.sinyi.com.tw//buy/house/4613BU?breadcrumb=list,坪頂電梯高樓採光２房雙衛,新北市淡水區坪頂路,大樓,29.0年,建坪 38.99,主 + 陽27.93,12樓/13樓,2房2廳2衛1室,https://www.sinyi.com.tw/buy/house/4613BU?breadcrumb=list,有裝潢有景觀前後陽台有 1596 人也在關注這間👀,有 1596 人也在關注這間👀,"1,120萬",800,
